Network,Message URL,Profile,Date,Message,Type,Content Type,Followers,Engagements,Location,Gender,Age,Likes,Dislikes,Comments,Shares,Theme
Twitter,https://twitter.com/TiinValentin/statuses/1507543583884255232,TiinValentin,3/25/2022 10:22 pm,"bichat10 @patopaes @ceiich_unam Imagínate defender a la UNAM porque es lo mejor de los mejor, pero ser clasista, 🤡",Mention,Text Only,1207,2,"Cuauhtemoc, Mexico City, Mexico",Men,,1,0,1,0,
Twitter,https://twitter.com/hilonegro2021/statuses/1507543495984263170,hilonegro2021,3/25/2022 10:22 pm,"Hablando de clasismo. https://t.co/RmOOPxBn2I | QT: Clasista y racista es el que usa a los pobres y decora con indígenas su aeropuerto, el que quita estancias infantiles y cancela escuelas de tiempo completo… mientras él vive en un palacio y su hijo, en una casona en Houston. #Loret de @latinus_us: https://t.co/iK8qO323or https://t.co/h0YmGJHFj9",Message,Link,19,0,"Magdalena Contreras, Mexico City, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/milmdo/statuses/1507536041384849413,milmdo,3/25/2022 9:52 pm,"AmerangelLorenz 👍que alguien vaya tomando nota de lo que este tiene que pagar. Negligencia, discriminación etc etc. No soy abogada pero creo ya van varios delitos",Mention,Text Only,797,0,"Naucalpan de Juarez, México, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/DiputadaOliviaE/statuses/1507531235555430400,DiputadaOliviaE,3/25/2022 9:33 pm,"Hoy en el día de tu Cumpleaños quiero aprovechar para felicitarte doblemente querida Secretaria @alefrausto, aún en este día tan especial te das el tiempo de demostrar lo importante que es dar la mano a quien está abajo en lugar de regodearse en el clasismo

Muchas Felicidades!!! https://t.co/7ndmIsUEhA | QT: Lo que era impensable ahora es posible: ven por #tlayudas, doraditas, tlaxcales y lo mejor de la cocina popular mexicana al @CC_LosPinos. 
En @CC_Alimentaria probarás los exquisitos platillos preparados por Doña Lupita que llegan desde el @aifa_aeropuerto ✈️ 

#CulturaAlimentaria https://t.co/Yf3bo1wQZc",Message,Link,564,9,"Colonia Lindavista, México, Mexico",Women,,8,0,1,0,
Twitter,https://twitter.com/ColettiLo/statuses/1507530919808319497,ColettiLo,3/25/2022 9:32 pm,"Vamos marchando contra el capitalismo racista y colonialista que extermina pueblos y desaparece activistas... Y atrás la bandita blanca pidiendo que no coman carne y mejor consuman soya orgánica para salvar el mundo.Y hasta se compraron una vaca inflable.
Mejor reir que llorar 🤭",Message,Text Only,1405,13,"Miguel Hidalgo, Mexico City, Mexico",,,10,0,2,1,Backlash
Twitter,https://twitter.com/pato51centi/statuses/1507530709816287244,pato51centi,3/25/2022 9:31 pm,"No bueno este bodrio de cosa quien le dio ""clases"" acaso no tiene el mismo círculo o ya nació sabiendo todo??? Jajajaja hasta son idiotas para exponer las clases sociales https://t.co/JKf63gGBIs | QT: Clase social es cuando piensas diferente. https://t.co/v9JoB2ReHB",Message,Link,368,0,"Guadalajara, Jalisco, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/ANDYCHIHUAS/statuses/1507530445361082368,ANDYCHIHUAS,3/25/2022 9:30 pm,"erick_miaw @jgnaredo @ChumelTorres Un ""psicólogo"" mencionando ""clasismo"" 🤔",Mention,Text Only,157,2,Mexico,Men,,1,0,1,0,
Twitter,https://twitter.com/un_siu_mai/statuses/1507528059834011649,un_siu_mai,3/25/2022 9:21 pm,"Incluso las letras de Doja son rscistas jaja osea si son buenas pero ella usa términos racistas en todas sus canciones desde siempreeee, no la defiendan solo por ser afrodescendiente por favor…",Message,Text Only,210,0,"Cuauhtemoc, Mexico City, Mexico",Women,,0,0,0,0,
Twitter,https://twitter.com/rafille14/statuses/1507526346993459206,rafille14,3/25/2022 9:14 pm,Por qué no es negro? Maldito racista https://t.co/wVYgYd1NQe | QT: Aquí les dejo un meme que no ofende a nadie: https://t.co/gc5jiWE938,Message,Link,1550,6,"Tesistan, Jalisco, Mexico",,,4,0,1,1,
Twitter,https://twitter.com/AlexBalcazar/statuses/1507524685654896644,AlexBalcazar,3/25/2022 9:07 pm,"¿Cómo le ponemos al antro? 

RP: Como la serie de Netflix para que jale a las nuevas generaciones que ya no son tan clasistas ni elitistas, pero se sientan en un lugar exclusivo. 

Y le ponemos una estatua del logotipo de Johnnie Walker en la entrada para darle todavía más caché https://t.co/xEwoO5TVhs",Message,Photo,463,0,"Merida, Yucatán, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/gLobubbLegLo/statuses/1507523110576308226,gLobubbLegLo,3/25/2022 9:01 pm,"SEMARNAT_mx @TrenMayaMX @CONANP_mx @Conabio @conagua_mx @CONAFOR @PROFEPA_Mx @agencia_asea @inecc_gob_mx @IMTA_mx Este gobierno lo manejan criminales a sueldo y lo peor es que nosotros los pagamos. 

Maldita sea la hora en que unos ignorantes resentidos los encumbraron.

Va a tomar tiempo, pero cuando se vayan, reconstruiremos el país y no va a quedar huella de lo que están haciendo ahora.",Mention,Text Only,1027,0,"San Salvador Tizatlalli, México, Mexico",,,0,0,0,0,Backlash
Twitter,https://twitter.com/bellezadekntina/statuses/1507518838627315712,bellezadekntina,3/25/2022 8:44 pm,"Pinche gobierno naco alv https://t.co/MBKH92LTQv | QT: #COMUNICADO

📌 Las personas de la región quieren y ven en el @TrenMayaMX un camino de esperanza para su bienestar y felicidad en sus propias comunidades.

Te compartimos más ➡️ https://t.co/HKosMnlSZF https://t.co/nVULBTcLKn",Message,Link,842,5,Mexico,,,5,0,0,0,Odio
Instagram,https://www.instagram.com/p/CbjBfq4rLMy/,,3/25/2022 8:39 pm,"Dígale NO al #racismo 
😁💛💙❤️memezolanisiimo 💛💙❤️
🔵
🔵
🔵
#noracism
#vzla
#noticiasvenezuela
#celebridades
#venezuela🇻🇪
#farandula
#maracaibocity
#farandulalatina
#venezolanosenelmundo
#venezolanos
#famososvenezolanos
#venezuelalucha
#Sosvenezuela
#comida
#pabelloncriollo
#platovenezolano
#maracuchos
#cocinavenezolana
#venezolanosenmiami
#venezolanosenchile
#venezolanosenlima
#zulia
#venezolanosporelmundo 
#guaido
#pasta #venezuelalucha #venezolanosenelmundo  #gastronomia",Message,Photo,0,267,,,,263,0,4,0,
Instagram,https://www.instagram.com/p/CbjBB84r_Zh/,,3/25/2022 8:35 pm,"¡Que el racismo no nos nuble la vista! 
Hoy, en Colombia, la población afro atraviesa un momento histórico. Nunca antes un grupo amplio de personas afrodescendientes había llegado a ocupar tantos espacios de representación política. No obstante, en los últimos días se han evidenciado comentarios racistas en redes sociales y medios de comunicación que demuestran que la discriminación aún permea todas las esferas del país.

#Política #Afro #Elecciones #FranciaMarquez #Racismo #Discriminación",Message,Video,0,3054,,,,2993,0,61,0,
Twitter,https://twitter.com/4C1D_H34D/statuses/1507514772987731969,4C1D_H34D,3/25/2022 8:28 pm,jgnaredo @ChumelTorres El racismo hablando de racismo mi profe...,Mention,Text Only,255,0,"Xochimilco, Mexico City, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/Luciorm/statuses/1507513303622459392,Luciorm,3/25/2022 8:22 pm,"#VIDEO Hernan Gomez Bruera visita una d las áreas +'afluentes' d Cdmx, Polanco, p contrastar puntos d vista sobre nvo Aeropuerto Felipe Ángeles.  +allá d las 'tlayudas', los entrevistados exhiben su perspectiva clasista sobre la obra aeroportuaria d la 4T
https://t.co/zzPoolAvA8",Message,Link,2749,0,"Toluca, México, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/lauradelialuque/statuses/1507513252871290884,lauradelialuque,3/25/2022 8:22 pm,"abrahamendieta @Julianatilano Asombroso que los otros dos ponentes no llevaran nada de información verídica, todo fue ofensas, fake, clasismo y racismo y muchos aspavientos que mal 🤔🤨😠",Mention,Text Only,3387,33,"Magdalena Contreras, Mexico City, Mexico",Women,,28,0,2,3,
Twitter,https://twitter.com/ANDYCHIHUAS/statuses/1507510607087607821,ANDYCHIHUAS,3/25/2022 8:11 pm,jgnaredo @ChumelTorres Por acomplejado ☝️,Mention,Text Only,157,1,Mexico,Men,,1,0,0,0,
Twitter,https://twitter.com/rfrv007/statuses/1507509793463980033,rfrv007,3/25/2022 8:08 pm,Lo que alzó el vuelo con el #AIFA 🛫 fueron el clasismo y el racismo de los sectores aspiracionistas de las clases media y alta de 🇲🇽. El escándalo de las tlayudas sólo revela que se sienten acomplejados por haber nacido aquí. Lástima. https://t.co/OqizQSVhIj,Message,Photo,712,1,"Cuauhtemoc, Mexico City, Mexico",Men,,1,0,0,0,
Twitter,https://twitter.com/TiinValentin/statuses/1507502626581192705,TiinValentin,3/25/2022 7:40 pm,"alberto_vega7q2 @ceiich_unam Racismo y clasismo, a demás",Mention,Text Only,1207,12,"Cuauhtemoc, Mexico City, Mexico",Men,,11,0,1,0,
Twitter,https://twitter.com/gus_rabanovich/statuses/1507500936301797384,gus_rabanovich,3/25/2022 7:33 pm,azucenau ¿Ya le bajaste 3 rayitas a tu clasismo verdad? ..,Mention,Text Only,3392,0,"Tlalnepantla, México, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/leyv_angel/statuses/1507498286650904577,leyv_angel,3/25/2022 7:22 pm,"Jajajajaja

es CLASISMO O RACISMO
A POCO MEGIKO NADA MAS HAY TLAYUDAS,QUE PASO CON EL CABRITO, EL ZOTOL,EL QUESO CHIHUAHUA, LOS EXCELENTES CORTES DE CARNES DEL NORTE DEL PAIS
izmierdistas mejikanos ya habrán los oídos https://t.co/Q07LHulppp | QT: Gobierno anuncia festival de tlayudas en Los Pinos en el que participará la vendedora del AIFA.
#Latinus #InformaciónParaTi
https://t.co/gWoxUWeAWs",Message,Link,710,0,"Venustiano Carranza, Mexico City, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/MathiasCorreaM/statuses/1507495879095328769,MathiasCorreaM,3/25/2022 7:13 pm,Ay esto me recuerda cuando me dicen que soy clasista privilegiada y todo eso jajaja les mando un beso reinas 😘 https://t.co/0TBRxxYVqz | QT: no me coquetees si no puedes brindarme una familia tradicional católica panista.,Message,Link,162,1,"Tlalpan, Mexico City, Mexico",Women,,1,0,0,0,
Twitter,https://twitter.com/Raulgar_riv/statuses/1507495609820921858,Raulgar_riv,3/25/2022 7:12 pm,Porque a los prietos se nos resecan los codos?,Message,Text Only,111,1,"Tampico, Tamaulipas, Mexico",,,1,0,0,0,
Twitter,https://twitter.com/ericko2485/statuses/1507491689073717253,ericko2485,3/25/2022 6:56 pm,"Le avergüenza su apellido paterno a la Diputada @MElenaPerezJaen, tuvo que agregarse el Jaén para ""arreglarlo"". Imaginen si es clasista con su propio padre, como no lo será con los demás?",Message,Text Only,240,0,Mexico,Men,,0,0,0,0,
Twitter,https://twitter.com/cmbacap/statuses/1507490921151176708,cmbacap,3/25/2022 6:53 pm,"GaryDizzy @MariaLatet Yo veo más que es mamona que racista, pero igual, chismecito es chismecito.",Mention,Text Only,280,1,"Veracruz, Veracruz, Mexico",,,0,0,1,0,
Twitter,https://twitter.com/maryeztevez/statuses/1507488953515098114,maryeztevez,3/25/2022 6:45 pm,AmaurySaucedo @HrdzRichard Es la conciencia de clase. Un pobre puede tener una conciencia de clase burguesa. O un burgués tiene conciencia de clase social proletaria.,Mention,Text Only,1044,3,"Yautepec, Morelos, Mexico",Women,,3,0,0,0,
Twitter,https://twitter.com/ElRobDeLosAutos/statuses/1507484501135564802,ElRobDeLosAutos,3/25/2022 6:28 pm,"Mira @jgnaredo, 10 de planas de que quiere decir: clasista y no te de pena hablar con Chumel de cosas que desconoces. https://t.co/HuzjXGfgot | QT: Estaba buscando en el diccionario la definición de ""Clasista y Racista"" y que me encuentro este excelente video de @CarlosLoret 🙂 https://t.co/1mc5zKbj7k",Message,Link,1372,0,"Miguel Hidalgo, Mexico City, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/_LaBikina_/statuses/1507484271832883202,_LaBikina_,3/25/2022 6:27 pm,"Pinche naco ""Sapo🐸"" así te debería de sapear yo hdtpm para que se te quite",Message,Text Only,282,0,"Agua Dulce, Veracruz, Mexico",,,0,0,0,0,Odio
Twitter,https://twitter.com/marianabtch/statuses/1507481229578416132,marianabtch,3/25/2022 6:15 pm,"Esta persona 🙋🏻‍♀️ no es ni racista ni clasista, mi tono de piel ni la cartera me lo permiten, perooo si mando a CHSM a cualquiera que se pase de pendejo! Por igual heeeeee 🤣🤣🤣",Message,Text Only,3391,6,"Guadalajara, Jalisco, Mexico",Women,,5,0,1,0,
Twitter,https://twitter.com/berni_garcia/statuses/1507476473145626631,berni_garcia,3/25/2022 5:56 pm,"Acabo de preguntar ¿Porque huele a Garnacha? Y me dijeron que eso es clasista, si somos generación de cristal",Message,Text Only,512,0,"Miguel Hidalgo, Mexico City, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/SanPedroNL/statuses/1507475660129849344,SanPedroNL,3/25/2022 5:52 pm,"En Ave. Morones Prieto @AyD_ParaTi está aforando un nuevo pozo, para medir su posible capacidad.

Para que no se desperdicie, estamos cargando pipas y usando esa agua en el riego de parques.

Cuidamos el agua para que no se acabe. ¡Nos toca a todos! https://t.co/sMaZAzjxWo",Message,Photo,26187,53,"Garza Garcia, Nuevo León, Mexico",Men,,39,0,5,9,
Twitter,https://twitter.com/lauris03110311/statuses/1507467778449547266,lauris03110311,3/25/2022 5:21 pm,"ZomVick @ChumelTorres Clasista, racista, lo utilizan de manera  tan común que van a perder valor, acabarán siendo palabras para adornar discursos que sólo se oyen y apoyan entre lis cuatroteros y la chairiza que se están vendiendo pir 2 mil pesos mensuales.",Mention,Text Only,22,0,"Casa Blanca, Puebla, Mexico",Women,,0,0,0,0,
Twitter,https://twitter.com/c_dvila/statuses/1507467288257171456,c_dvila,3/25/2022 5:19 pm,"CarlosLoret @arroba_Lu @latinus_us CLASISTA Y RACISTA que tienes que pagar anuncio antes de ver lo que si nos interesa ,y das pena ajena por tanto montaje. Y todavía permites que tu Papá  defienda a su nene , ya despierta estas en la lona",Mention,Text Only,19,0,"Monterrey, Nuevo León, Mexico",Women,,0,0,0,0,
Twitter,https://twitter.com/Alpharo_C/statuses/1507462702582575106,Alpharo_C,3/25/2022 5:01 pm,"Casos de discriminación laboral en la empresa #EstrellaRoja #conapred
#CNDH 
https://t.co/nxZYFomLFb",Message,Link,6,0,"Venustiano Carranza, Mexico City, Mexico",,,0,0,0,0,
Instagram,https://www.instagram.com/p/CbiofB7rWYV/,,3/25/2022 5:01 pm,"¡¡¡Hola lectores!!! ¿ Qué tam estais? Para terminar la semana,os traigo la reseña de una preciosa novela de lorenagrandeescritora es una pasada todo lo que te hace sentir en tan pocas páginas 
Os cuento:

 🧝Titulo: Tormenta de colores
 🧝Autora:Lorena Grande 

 📝 Opinión personal: Con la sinopsis ya te dice bastante de la novela, asi que en esta ocasión no os voy a contar nada mas.
Es una historia muy cortita(170página) pero a la vez muy intensa y muy bonita por todos los temas que va tocando. Os voy a poner alguno pero tiene mas como el racismo, la violencia de género, el enamorarte de quien quieras....
Temas muy delicados, pero que Lorena los trata con tanto mimo y respecto que es una verdadera pasada.
Un libro de fantasia pero que tambien tiene muchas cosas de la vida real. Y una historia de amor dulce, y llena de sentimiento.
Sin duda la pluma de Lorena atrapa desde la primera página es sencilla y eso te acerca mas a la novela y a ella.
Sin duda la recomiendo es todo un acierto aparte Lorena es una amor.
 
 🧝Frases:
 -La vida no es un camino recto y lleno de flores.
 -. Soy una tormenta, como mi nombre. Una tormenta de emociones, de deseos y sueños; de recuerdos y sentimientos, cada uno con su tonalidad.",Message,Photo,0,2472,,,,2407,0,65,0,
Twitter,https://twitter.com/ZuritaCarpio/statuses/1507460740151709697,ZuritaCarpio,3/25/2022 4:53 pm,"Covid de Berlín, nada de covid naco de México 💅🏽 https://t.co/dEkFEEahLK",Message,Photo,45365,3919,"Villahermosa, Tabasco, Mexico",,,2874,0,348,697,Odio
Twitter,https://twitter.com/Alberto11831/statuses/1507460107977723904,Alberto11831,3/25/2022 4:51 pm,"#JoseRamonLopezBeltran34
Hay no manen me estoy carcajeando. Del meme del roñonas llorando por qué el KKS lo desprecio por naco y mugroso.
Y salen con que ya vamos en el 
#JoseRamonLopezBeltran34
Avisenmen
#JoseRamonLopezBeltran34
#JoseRamonLopezBeltran34
Dejo dos,",Message,Text Only,180,14,"Ecatepec, México, Mexico",,,7,0,0,7,Odio
Instagram,https://www.instagram.com/p/Cbim4I6ustT/,,3/25/2022 4:47 pm,"HELMUT MARKO COMPARA ATAQUES TERRORISTAS EN JEDDAH CON VIVIR EN LA CDMX; LO TACHAN DE RACISTA.
Helmut Marko, asesor de Red Bull y Checo Pérez, causó polémica luego de hacer un desafortunado comentario en el que comparó los ataques terroristas en Jeddah con vivir en la CDMX.
Fue en entrevista con ‘Sky Sports’, donde Helmut Marko fue cuestionado sobre el estado de ánimo de Max Verstappen y Checo Pérez tras la explosión que se registró cerca del Circuito de Yeda.
El asesor de Red Bull señaló que el piloto neerlandés no estaba asustado, todo lo contrario con Checo Pérez, aunque señaló que el mexicano debería estar “acostumbrado” por cómo se vive en la CDMX.
“Max no tiene miedo, pero Pérez está muy asustado, aunque no es muy distinto a como se vive en la Ciudad de México”, señaló Helmut Marko.
En redes Marko fue tachado de racista y xenofobo por sus declaraciones, mientras que otros lo defendieron explicando que, en efecto, la Ciudad de México es una urbe peligrosa.
🏎💬🇲🇽
#GerNewsMexico #GerNewsSaudiArabia #México #HelmutMarko #CDMX #Mexico #News #ChecoPerez #Racista #MaxVerstappen #MexicoCity #Noticias #Checo #RedBull #Jeddah #saudiarabia #f1 #formula1 #sports #yemen #terrorism #JeddahGP",Message,Video,0,269,,,,267,0,2,0,
Twitter,https://twitter.com/anton5654/statuses/1507458797803122696,anton5654,3/25/2022 4:45 pm,"Lo único q se demuestra es tu falta de madurez tu falta de amor propio queriendo despreciar a los demás estás bien patético con ese cerebrito clasista q no te lleva a nada bueno https://t.co/bn8j9A85j9 | QT: Para demostrar que son CONGRUENTES, propongo que todo miembro de Morena, a partir de ya:

-Sólo vuele del ChAifa
-Sólo atienda su salud vía INSABI
-Sólo mande a sus hijos a escuelas públicas
-Sólo tengan cuentas en Banco Bienestar
-Sólo vacacionen en Cuba, Venezuela y Rusia",Message,Link,732,0,"Jardines de la Silla (Jardines), Nuevo León, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/elmaugarcia/statuses/1507456987663155202,elmaugarcia,3/25/2022 4:38 pm,"¿Por qué no me voy a prestar al show que quiere montar @ChumelTorres? 

¿Por qué no acepto ir de visita a la construcción del Tren Maya con él? 

¿Por qué me niego a ser comparsa de alguien racista y clasista?

Acá unas razones en formato de hilo 🧵.",Message,Text Only,2530,5,"Colonia Lindavista, México, Mexico",,,3,0,2,0,Origen cultural
Twitter,https://twitter.com/MiguelP36190719/statuses/1507454168654663680,MiguelP36190719,3/25/2022 4:27 pm,Habla de tlayudas y clasismo pero no de cuánto gana #JoseRamonLopezBeltran34,Message,Text Only,2696,15,"Ciudad Lopez Mateos, México, Mexico",Men,,13,0,0,2,
Twitter,https://twitter.com/TiinValentin/statuses/1507449329312841731,TiinValentin,3/25/2022 4:08 pm,"SuGranSeniora @petetepuh @spanecatl Obvio no, las terfs son racistas",Mention,Text Only,1207,3,"Colonia del Valle, Mexico City, Mexico",Men,,1,0,2,0,
Twitter,https://twitter.com/DonEmpresa/statuses/1507446877503070213,DonEmpresa,3/25/2022 3:58 pm,"☕ Sí su éxito es hacerle creer a los pen...s que él es como ellos y que juntos llegaron al poder, yo jamás quiero ese tipo de logro. Punto.

Y sin clasismo-racismo, sólo las cosas como son. https://t.co/ADpyy2JQWF",Message,Photo,2651,1,"Magdalena Contreras, Mexico City, Mexico",Men,,0,0,0,1,
Twitter,https://twitter.com/MaraEug46415709/statuses/1507446437990309894,MaraEug46415709,3/25/2022 3:56 pm,deniseramosm Clasista pero sobretodo INCONGRUENTE,Mention,Text Only,77,0,"Tlalpan, Mexico City, Mexico",Women,,0,0,0,0,
Twitter,https://twitter.com/marflota1965/statuses/1507439632690171905,marflota1965,3/25/2022 3:29 pm,"MarcelaSaebL Clasista, es la mamada de viajar en línea aérea pública y vivir en un Palacio",Mention,Text Only,33,1,"Coyoacan, Mexico City, Mexico",Men,,1,0,0,0,
Twitter,https://twitter.com/TiinValentin/statuses/1507439416410886158,TiinValentin,3/25/2022 3:28 pm,"SuGranSeniora @petetepuh @spanecatl Tú lucha tampoco es la misma que la de las mujeres indígenas o negras, que a demás de no tener acceso a herramientas como el gas pimienta, sufren despojo, racismo y pobreza.",Mention,Text Only,1207,2,"Colonia del Valle, Mexico City, Mexico",Men,,1,0,1,0,Género
Twitter,https://twitter.com/juan_wiechers50/statuses/1507437977055764487,juan_wiechers50,3/25/2022 3:23 pm,"LOVREGA Chaira acomplejada y resentida, cuanto te paga la T4 por ser influencer de 4ta?",Mention,Text Only,2,0,"Jesus del Monte, México, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/Jairdelrey/statuses/1507435801046618125,Jairdelrey,3/25/2022 3:14 pm,"Este tweet es para mí mejor amigo en todo el universo: Te amo y admiro persona espectacular! Al chile como me aguantas, la neta? 🖤
@prieto_noah",Message,Text Only,1947,3,"Veracruz, Veracruz, Mexico",,,2,0,1,0,
Twitter,https://twitter.com/DraTramadol/statuses/1507434930724392965,DraTramadol,3/25/2022 3:11 pm,Dan_Serra Hizo comentarios racistas a paraguay y los trato mal,Mention,Text Only,450,1,"Villahermosa, Tabasco, Mexico",,,0,0,1,0,
Twitter,https://twitter.com/ALBERTO65F/statuses/1507432897179013133,ALBERTO65F,3/25/2022 3:03 pm,"Ni a eso llegas, naco. https://t.co/JlhwsNtjwj | QT: Tatiana Clouthier en el VIP del AIF… ah no. Se ha de haber equivocado. https://t.co/8NaJXL1zQ7",Message,Link,2305,1,"Casa Blanca, Puebla, Mexico",,,1,0,0,0,Odio
Twitter,https://twitter.com/UCA_Certifica/statuses/1507432332508246028,UCA_Certifica,3/25/2022 3:00 pm,"El Día Internacional de Recuerdo de las Víctimas de la Esclavitud y la trata Trasatlántica de Esclavos, se celebra el 25 de marzo de cada año para rendir un homenaje a todos los hombres, mujeres y niños, que han sido víctimas de la esclavitud, producto del racismo y los prejuicio https://t.co/l5euKLpD2p",Message,Photo,818,0,"Ecatepec, México, Mexico",,,0,0,0,0,Género
Twitter,https://twitter.com/Nowhere_Girl/statuses/1507432307472351234,Nowhere_Girl,3/25/2022 3:00 pm,"Xocoroll @Eldritchblast_ Kajsajs pero ese es otro pedo esa culera está viva, se sigue enriqueciendo y sus textos están llenos de antisemitismo y racismo descarado. También es mi gusto culposo tho",Mention,Text Only,1704,1,"Xochimilco, Mexico City, Mexico",Women,,1,0,0,0,
Twitter,https://twitter.com/wichanoticias/statuses/1507430987625549835,wichanoticias,3/25/2022 2:55 pm,Que babosos se ven los jodidos que se creen “ricos” tachando de clasista al que llamaban populista. https://t.co/b1e5ozYkaT | QT: Clasista es ir a comer a puestos humildes para promover tu imagen y después subirte a tu suburban e irte a descansar a tu palacio.,Message,Link,15793,134,Mexico,Men,,101,0,9,24,
Twitter,https://twitter.com/Quersha_/statuses/1507430920864862209,Quersha_,3/25/2022 2:55 pm,Felixtuits @JorchArturo Racista,Mention,Text Only,1063,0,"Monterrey, Nuevo León, Mexico",Men,,0,0,0,0,
