Network,Message URL,Profile,Date,Message,Type,Content Type,Followers,Engagements,Location,Gender,Age,Likes,Dislikes,Comments,Shares,Theme
Instagram,https://www.instagram.com/p/CbqdqH5O7uq/,,3/28/2022 6:00 pm,"Signos del zodíaco violentos, querer bajar de su candidatura con amenazas de muerte a Francia Márquez, opinar sobre el cabello de una mujer negra, masculinidades tóxicas: hombres negros, show mediatico deshumanizando a Jennifer Parker del acoso, difamación, amenazas y violencias vividas  con ""chistes"" del horóscopo y demás. Todo esto con el dedo acusatorio blanco burgués hegemónico, día a día, alerta tras alerta, ¿Salud mental? ¿sanación? ¿cómo y para quienes?

Hasta cuándo defenderse y reaccionar no es para las personas racializadas, afrodescendientes y negras. ¿Hasta cuando la antinegritud? Hasta cuando discursos civilizatorios impuestos sobre nuestros cuerpxs? Hasta cuando positivismo tóxico y sanación neoliberal? Hasta cuándo el feminismo y antipunitivismo de clubs del té,  llamarán castigo o venganza a hacer lo justo SENTIR.

Tóxico es leer que la respuesta comunitaria, de pares, es machismo y anula a una mujer, que un hombre negro no puede sentir y una mujer negra debe ser fuerte, tal cual como la esclavitud, en ese orden de sumisión y trauma histórico nos quieren una y otra vez, en la ""buena conducta"" de respetabilidad.

Más de lo mismo, astrología, newage y racismo, NO, no es un chiste.

Por cierto sí soy: Sol, Jupiter y Nodo Norte en #aries y no, no me voy a alinear a sus ""espiritualidades"" racistas.

#astrologia #astrologiacritica #antinewage  #aries #ariesseason #astrology #colonialidad #racismo #traumahistórico #saludmental",Message,Photo,0,186,,,,183,0,3,0,Género
Twitter,https://twitter.com/varamburucano/statuses/1508554733342052359,varamburucano,3/28/2022 5:20 pm,La Oposición™ no puede dejar su racismo ni para ver los Óscares. https://t.co/XjhTZ964tY,Message,Photo,7086,47,"Colonia del Valle, Mexico City, Mexico",,,40,0,1,6,
Twitter,https://twitter.com/danielruano3/statuses/1508554162342088712,danielruano3,3/28/2022 5:18 pm,"Geo_Gonzalez y en México ya ni hablamos, clasistas y racistas, pululan como dijo aquel",Mention,Text Only,1158,0,Mexico,Men,,0,0,0,0,
Twitter,https://twitter.com/catd1973/statuses/1508549339869765638,catd1973,3/28/2022 4:59 pm,MrChangoleon Cállate pinche naco de mierda!,Mention,Text Only,351,2,"Naucalpan de Juarez, México, Mexico",Men,,1,0,0,1,Odio
Twitter,https://twitter.com/sweetchavacano/statuses/1508548203972636673,sweetchavacano,3/28/2022 4:54 pm,"¿El racismo inverso no existe pero el sexismo inverso sí? https://t.co/jL1HhaxzxJ | QT: @aldapsone Tampoco se dijo nada de la conducta sexista inapropiada, de las animadoras con los actores que llamaron al escenario y el acoso físico a Jason Momoa, eso hubiese sido inaceptable si hubiese sido de un hombre a una mujer",Message,Link,1049,0,"Las Delicias, Baja California, Mexico",,,0,0,0,0,Género
Twitter,https://twitter.com/DoctorPediatro/statuses/1508539429719269382,DoctorPediatro,3/28/2022 4:20 pm,"La neta, su lógica no tiene fallas. ¿Victima de micro racismo, quizás? https://t.co/d1h4nnQxdD | QT: Alguien que me explique por qué me vieron feo si les pedí una de pastor con piña?! We es la capital de las picsas",Message,Link,8172,2,"Guadalajara, Jalisco, Mexico",Men,,2,0,0,0,
Twitter,https://twitter.com/_FerLeonMex/statuses/1508538554531684367,_FerLeonMex,3/28/2022 4:16 pm,"Otra #MasacreEnMichoacán, y preguntan si el miserable resentido felicitó a Derbez...#NoMamar",Message,Text Only,158,1,"San Nicolas de los Garza, Nuevo León, Mexico",,,1,0,0,0,Backlash
Twitter,https://twitter.com/SanMarcos66/statuses/1508526573258952707,SanMarcos66,3/28/2022 3:28 pm,"Basta de pretextos y justificaciones de sus estupideces, usted mismo persiguió el cargo que ahora tiene y que ha hecho del país ? dejarlo peor.
Ya no polarice a los Mexicanos, todos somos ciudadanos y no sea clasista ni peyorativo al decir pueblo. https://t.co/v4qIVJaAEl",Message,Photo,2,0,"Iztapalapa, Mexico City, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/svegaf/statuses/1508524412441554945,svegaf,3/28/2022 3:20 pm,"Claro que hay niveles.
Un Mexicano trabajador y exitoso @EugenioDerbez, un mexicano vividor, mentiroso, huevon y resentido @DamianAIcazar. https://t.co/kRsDIdkQVJ | QT: Hay niveles. https://t.co/7vFEGOQWfm",Message,Link,6974,1,"Garza Garcia, Nuevo León, Mexico",,,1,0,0,0,Backlash
Twitter,https://twitter.com/manuelinfreak/statuses/1508516762794483717,manuelinfreak,3/28/2022 2:49 pm,¿Que son los Oscar y por qué la gente color cartón no deja de hablar de eso?,Message,Text Only,125,0,"Cuautitlan Izcalli, México, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/En1ra_Persona/statuses/1508516588802224132,En1ra_Persona,3/28/2022 2:49 pm,"Como Asambleísta del @COPRED_CDMX sabemos que los retos para erradicar los actos de discriminación requieren diálogo y mutuo respeto. https://t.co/JKO9yE56Iu | QT: Firmantes 
@Avera21 @nambrix @monicagarzag @ETorreMolina @TatianaAlfonso @anasaizv @Hugoarellanes2 @luisperelmanmx @natalia_lane @AnaPecova
@gabitaintorres @tania3651 @genarolozano
@NashieliRamirez @sergioaguayo 

#FeminismoSinDiscriminación https://t.co/S8liZHQzuj",Message,Link,2555,1,"Colonia del Valle, Mexico City, Mexico",,,1,0,0,0,
Twitter,https://twitter.com/marctronico/statuses/1508514818847920133,marctronico,3/28/2022 2:42 pm,sanvelvale Usar la palabra “denigrar” solo fortalece el racismo.,Mention,Text Only,16840,1,"Cuauhtemoc, Mexico City, Mexico",,,1,0,0,0,
Twitter,https://twitter.com/razarateri/statuses/1508513572854370306,razarateri,3/28/2022 2:37 pm,"UrielGu06875450 @LuisCardenasMx Pendejo,crees que uno se alegra de esta situación tan lamentable en qué se encuentra el país? Y todo por un inepto al que eligieron una bola de resentidos e ignorantes como tú.",Mention,Text Only,1798,4,"Santa Rosa Jauregui, Querétaro, Mexico",,,4,0,0,0,Backlash
Twitter,https://twitter.com/YanluyY/statuses/1508511671899332618,YanluyY,3/28/2022 2:29 pm,"TessyRJ @juncalssolano @lialimon La reacción racista sigue ardida, porque no cruzarán la próxima elección...",Mention,Text Only,184,3,"Villahermosa, Tabasco, Mexico",,,1,0,1,1,
Instagram,https://www.instagram.com/p/CbqErKXqIt2/,,3/28/2022 2:22 pm,"Jerarquizar los sistemas de opressi0n que sufren las mujeres racializadas, nos hace obviar muchos detalles. Es por ello que el debate sobre lo que ocurrió es complejo y no se puede reducir a un chiste!!! 
Quizas lo que falta por entender es que para lxs negrxs es algo más que el pelo. Este constante ataque y ridiculización de la estética de las mujeres negras se remonta a la a la esclavitud y ha evolucionado hasta llegar a los chistes en los escenarios, aunque esto no es nuevo, pero el impacto es el mismo: el daño a las mujeres negras.
 La cultura de la belleza tiene sus raíces en la supremacía blanca y es anti-negra.
Y por último, me parece vergonzoso que en ningún momento se haya centrado la opresión y violenci@ que sufrió  jada.
misogynoir #racismo #interseccionalidad",Message,Photo,0,14,,,,0,0,14,0,Género
Twitter,https://twitter.com/JoaqunValladar1/statuses/1508506299021070341,JoaqunValladar1,3/28/2022 2:08 pm,"soy_el_danyboy @Regia_Alexandra @kenialopezr @EugenioDerbez @EugenioDerbez el actor de.
relleno en todas sus películas no le gustan a la
mayoría por clasista y facho",Mention,Text Only,194,2,"Patzcuaro, Michoacán, Mexico",,,1,0,0,1,
Twitter,https://twitter.com/OOretrap/statuses/1508506114878590979,OOretrap,3/28/2022 2:07 pm,"TruebaLara Ah cara y que creativo el zopenco éste! Andamos falta que el avión lo manden a una conversión de Mexicanicos, y Pida que de paso le pongan jacuzy luces neón de luz negra, y un tubo. Para el ea ea ea!! Che naco! https://t.co/9RLZ40q1v2",Mention,Photo,905,2,"Tesistan, Jalisco, Mexico",,,2,0,0,0,Odio
Twitter,https://twitter.com/_FerLeonMex/statuses/1508505574148825088,_FerLeonMex,3/28/2022 2:05 pm,"Cualquiera que sea el resultado el miserable resentido no se irá, y no se irá porque fue electo para un período Constitucional, no para cuando se le antoje impulsar su ratificación, por eso...#NoALaRevocacionDeMandato https://t.co/QEDEcSNvBK | QT: Los que van a votar en contra en la revocación, ¿ya pensaron qué pasa si llega a perder López? ¿Quién se quedaría en su lugar y quién lo pone?
Pinche juego sucio…",Message,Link,158,0,"San Nicolas de los Garza, Nuevo León, Mexico",,,0,0,0,0,Backlash
Twitter,https://twitter.com/Pepillo_Mtz/statuses/1508504968801701891,Pepillo_Mtz,3/28/2022 2:03 pm,"TheVikGmz @andrea_riosc03 Si es blanco a negro, negro a negro o negro a blanco; de ahí depende todo, a nosotros los prietos no hay pedo, pasa todo jajaja",Mention,Text Only,2739,2,"Monterrey, Nuevo León, Mexico",,,2,0,0,0,
Twitter,https://twitter.com/SoyAdrianaB/statuses/1508504584557408263,SoyAdrianaB,3/28/2022 2:01 pm,"marthadebayle Nada, más bien deberían considerar revisar si lo que sus conductores - animadores cae en insultos, acoso, bullying o discriminación ... no sé, yo si tuviera un familiar con algún padecimiento y lo humillan a nivel mundial no sé cómo reaccionaria ... la clave es el RESPETO.",Mention,Text Only,123,0,"Cuauhtemoc, Mexico City, Mexico",Women,,0,0,0,0,
Twitter,https://twitter.com/PerpetuDelrosal/statuses/1508503530835001349,PerpetuDelrosal,3/28/2022 1:57 pm,"cecyfernandez O sea
Que onda con la señora ?
El que sea la no primera dama no es pretexto para ser FODONGA.
miren que usar un clip porta papeles en lugar de una pinche ligita
Lo naco y lo corriente le brota por los poros
Más que el sudor conque mancha las axilas de sus blusas

POBRE MËXICO",Mention,Text Only,303,0,"Iztapalapa, Mexico City, Mexico",,,0,0,0,0,Odio
Twitter,https://twitter.com/PerpetuDelrosal/statuses/1508503476241846287,PerpetuDelrosal,3/28/2022 1:57 pm,"O sea
Que onda con la señora ?
El que sea la no primera dama no es pretexto para ser FODONGA.
miren que usar un clip porta papeles en lugar de una pinche ligita
Lo naco y lo corriente le brota por los poros
Más que el sudor conque mancha las axilas de sus blusas

POBRE MËXICO https://t.co/BjyUbQASfG",Message,Photo,303,0,"Iztapalapa, Mexico City, Mexico",,,0,0,0,0,Odio
Twitter,https://twitter.com/Francis85879724/statuses/1508502840972558343,Francis85879724,3/28/2022 1:54 pm,"EugenioDerbez @AppleTVPlus Vas directo y sin escalas a chasptm  @EugenioDerbez maldito pseudoambientalista, racista, golpeador infame, productor de programas televisivos de pura cagada, así que nuevamente y que se escuche fuerte y retumbe vas y CHATPM.",Mention,Text Only,321,0,Mexico,Men,,0,0,0,0,
Twitter,https://twitter.com/FSAENZN/statuses/1508502245465370635,FSAENZN,3/28/2022 1:52 pm,"hhramos Tuitazo
Signo de los tiempos
(Y si tiene más lana, encima es clasista)",Mention,Text Only,553,1,Mexico,Men,,1,0,0,0,
Twitter,https://twitter.com/spiceguns/statuses/1508497775348129800,spiceguns,3/28/2022 1:34 pm,Indiwulf *racistas.,Mention,Text Only,673,1,"Monterrey, Nuevo León, Mexico",,,1,0,0,0,
Twitter,https://twitter.com/_FerLeonMex/statuses/1508494805856362496,_FerLeonMex,3/28/2022 1:22 pm,"No mi querido maestro @TruebaLara, no le des ideas al miserable resentido... https://t.co/kjmo9xJA64 | QT: Ora sí me apantalló don López. Después de la rifa y otros fracasos, encontró qué hacer con el avión presidencial. Está en renta para bodas y quince años. Nomás hace falta una cosa: derribar los monumentos de Reforma para que los agasajados puedan pasear. https://t.co/D6LkFHFvLc",Message,Link,158,2,"San Nicolas de los Garza, Nuevo León, Mexico",,,1,0,1,0,Backlash
Twitter,https://twitter.com/nickingswslp/statuses/1508491768366608385,nickingswslp,3/28/2022 1:10 pm,A estas alturas es feo ver qué hasta en Twitter que se supone que es de mentes abiertas haya clasismo,Message,Text Only,12194,57,Mexico,Men,,47,0,8,2,
Twitter,https://twitter.com/Frankgatto130/statuses/1508485412171431936,Frankgatto130,3/28/2022 12:45 pm,"ROLANDOELBALON_ La culpa no es del indio si, no el que lo hiso culpable... Pero  ni como ayudarlos... La soberbia los ciega.",Mention,Text Only,45,0,"Santa Catarina, Nuevo León, Mexico",Men,,0,0,0,0,Origen cultural
Twitter,https://twitter.com/JuampiSwan/statuses/1508483270069166080,JuampiSwan,3/28/2022 12:36 pm,"ale_delf1n @Jonathan_Jrz49 @Samdarbal @kkwhatkkwhat1 Sigue, sigue.
Solo te proyectas y te pones en evidencia.
Aaawwww.
Cómo olvidar cuando ustedes repartieron Cartillas falsas con tal de justificar su discriminación.",Mention,Text Only,365,0,"Magdalena Contreras, Mexico City, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/JuampiSwan/statuses/1508481586794270744,JuampiSwan,3/28/2022 12:30 pm,"publicovipp @therealjulinas Sí, sus discursos son de discriminación.
Insisto, si tiene duda consulte la Declaración de los derechos humanos",Mention,Text Only,365,1,"Magdalena Contreras, Mexico City, Mexico",Men,,0,0,1,0,
Twitter,https://twitter.com/JuampiSwan/statuses/1508476296778637314,JuampiSwan,3/28/2022 12:09 pm,"publicovipp @therealjulinas Sí, tanto les arde que tienen que inventar enemigos imaginarios con tal de justificar su discriminación. Hilarante",Mention,Text Only,365,1,"Magdalena Contreras, Mexico City, Mexico",Men,,0,0,1,0,
Twitter,https://twitter.com/OlyOrozcoMX/statuses/1508470780207767554,OlyOrozcoMX,3/28/2022 11:47 am,"LawyerCount Es que me aterra que las personas aún no entiendan la cuestión de las violencias, más aún la violencia de género y violencia racista. Estamos viviendo en el reino del revés.",Mention,Text Only,871,1,"Miguel Hidalgo, Mexico City, Mexico",,,1,0,0,0,
Twitter,https://twitter.com/RG_Ponx/statuses/1508460897345302532,RG_Ponx,3/28/2022 11:07 am,"Al final del día a uno si le pueden decir: Inshe pelón, Inshe panzón, inshe gordo, Inshe chaparro, Inshe oscuro color cartón mojado, inshe Joto y NO hay pedo, se sonríe y se deja pasar y a lo que sigue. A aguantar vara. 

Ellas no. Nunca seremos iguales.",Message,Text Only,215,4,Mexico,,,3,0,1,0,Sexodiversidad
Twitter,https://twitter.com/betocreativo/statuses/1508459507726249986,betocreativo,3/28/2022 11:02 am,Reportada. Eso del racismo no va conmigo.,Message,Text Only,1589,3,Mexico,,,3,0,0,0,
Twitter,https://twitter.com/VilchisJuan1/statuses/1508455968161640450,VilchisJuan1,3/28/2022 10:48 am,"Faitelson_ESPN Para que tú @Faitelson_ESPN cómo otros muchos cerdosperiodistas frustrados y acomplejados puedan tener trabajo y lleven comida a sus casas. 
Sin la @FMF @miseleccionmx  @LigaBBVAMX  ustedes serían una MIERDA más grande de lo que son hoy.",Mention,Text Only,41,0,"Santa Rosa Jauregui, Querétaro, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/maryeztevez/statuses/1508438730507444234,maryeztevez,3/28/2022 9:39 am,"tismueltors65 @Espartaco0130 @FelipeCalderon Cuadri tos vicerales acomplejado y feo, solo es una marioneta de la medusa Xg. Sabe calumniar,insultar,mentir,odiar,blasfemar ,,es el perfil idóneo panista.",Mention,Text Only,1044,0,"Colonia del Valle, Mexico City, Mexico",Women,,0,0,0,0,
Twitter,https://twitter.com/pshyke_/statuses/1508436943922778122,pshyke_,3/28/2022 9:32 am,"Lo que sucedió es que alguien puso alto a las agresiones verbales encubiertas por ""chistes"", la cultura de la burla hacia el cuerpo de las personas es la expresión de la discriminación, xenofobia, y racismo aceptadas socialmente.  #Oscars  #WillSmith",Message,Text Only,4,1,"Iztapalapa, Mexico City, Mexico",Women,,1,0,0,0,
Twitter,https://twitter.com/JuampiSwan/statuses/1508430378775764992,JuampiSwan,3/28/2022 9:06 am,"SoniaAbreg @bribricos @Andrusa3741 No, nadie está adoctrinando a los niños. Dejen de usar a los niños como estandarte para justificar su discriminación.
. Solamente se expone más y más",Mention,Text Only,365,0,"Magdalena Contreras, Mexico City, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/escorpiomx/statuses/1508429080529625094,escorpiomx,3/28/2022 9:01 am,"marcorubiomx @WalmartMexico Lo hacen con todas las carreolas, es parejo no califica como discriminación, parece que nunca hiciste el súper con tus padres.",Mention,Text Only,29,0,"Merida, Yucatán, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/fchazaro/statuses/1508424407143915523,fchazaro,3/28/2022 8:42 am,rosy1alex Que finos modales; como cualquier chairo resentido.,Mention,Text Only,1177,2,"Villa de Costa Rica, Sinaloa, Mexico",,,2,0,0,0,Backlash
Twitter,https://twitter.com/chekolincruz/statuses/1508422423737249792,chekolincruz,3/28/2022 8:35 am,"chairita4T Solo los fachos andan en eso, ya nomás que se enteren que el chofer que traía a los técnicos y utileros también es mexico, ah, no! Eso los denigra! Así de jodido piensan esos clasistas.",Mention,Text Only,559,7,"Veracruz, Veracruz, Mexico",Men,,5,0,1,1,
Twitter,https://twitter.com/BetoSanchezOrt/statuses/1508421449064886276,BetoSanchezOrt,3/28/2022 8:31 am,"Exhorto a Ayuntamientos #Morelos y sus COPLADEMUN a garantizar en Convocatorias Foros Consulta, el Derecho de Participación de las Personas con #discapacidad en igualdad y sin #discriminación y en mesas de temática específica a colectivo y problemática social",Message,Text Only,453,21,"Cuernavaca, Morelos, Mexico",,,13,0,0,8,
Twitter,https://twitter.com/zapoteco/statuses/1508404995338772481,zapoteco,3/28/2022 7:25 am,"Nuestro equipo es crítico con el capitalismo, ya sea ruso, europeo, estadunidense, indio, etcétera.
https://t.co/YODpKCk5wR",Message,Link,1067,0,"Oaxaca de Juarez, Oaxaca, Mexico",,,0,0,0,0,Origen cultural
Twitter,https://twitter.com/huarapin10/statuses/1508398519153012741,huarapin10,3/28/2022 7:00 am,"Los gringos racistas Per Saecula Saecolorum, solo lo ven como frijolero . . . https://t.co/4G7DWS0kYA | QT: El Mago Frank se vestía más elegante, no mamen. https://t.co/laSLOBGLBW",Message,Link,1100,0,"Ciudad Nezahualcoyotl, México, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/308Jeannie/statuses/1508349758347386880,308Jeannie,3/28/2022 3:46 am,YosoyPedrero Otro resentido social del clan de tartufo.,Mention,Text Only,136,0,"Coyoacan, Mexico City, Mexico",Women,,0,0,0,0,Backlash
Twitter,https://twitter.com/mendizabal733/statuses/1508345721879207937,mendizabal733,3/28/2022 3:30 am,El naco seboso en su vecindad destilando envidia. Que horrible gente puede publicar aquí. https://t.co/Gl8g1jVfUu,Message,Photo,84,0,Mexico,,,0,0,0,0,Odio
Twitter,https://twitter.com/elsanavabitche/statuses/1508329109830705152,elsanavabitche,3/28/2022 2:24 am,"de miedo el clasismo y la blanquitud obsesiva de los panistas https://t.co/CTsUjD1cC8 | QT: Un antes  (4t) y un después, solo por incomodar a algunos 😌 
Buenas noches no coman  🥑les va a caer mal … saludos cordiales.
#Puebla https://t.co/cVNnRsD5IB",Message,Link,814,1,"Casa Blanca, Puebla, Mexico",,,1,0,0,0,
Twitter,https://twitter.com/SolAlvarado_/statuses/1508321166666215424,SolAlvarado_,3/28/2022 1:52 am,"YosoyPedrero Envidioso acomplejado, Chairo al final…",Mention,Text Only,243,0,"Cuauhtemoc, Mexico City, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/alfred0__/statuses/1508317338193461249,alfred0__,3/28/2022 1:37 am,"Por favor dejen de seguir a este pendejo misógino de mierda. 

Muy preocupado x el tipo qué fue abofeteado, pero cuando se detiene a pensar un poquito en la humillación qué recibió la esposa de Will?, literal a nivel mundial, claro, justificando su comedia clasista, racista, etc https://t.co/enE04vH1FE | QT: Se ríe.

Ella no.

Pasa un segundo y lo golpea.

Mi hipótesis:
Will Smith, ¿víctima del “¿vas a permitir esto?”.

Debatan. https://t.co/F7hoXEqWFz",Message,Link,258,0,"Aguascalientes, Aguascalientes, Mexico",,,0,0,0,0,Género
Twitter,https://twitter.com/CPJannyBarrera/statuses/1508317058626465794,CPJannyBarrera,3/28/2022 1:36 am,"mensajero34 Hablar sobre el tema y exigir un alto a la burla, discriminación, clasismo, racismo, es una manera de exigir y hacer saber que queremos una cultura de respeto. Habrá más cambios y los estamos viendo. Muy mal el comediante, pero peor Will Smith que reaccionó de manera violenta.",Mention,Text Only,21328,1,"Miguel Aleman (La Doce), Sonora, Mexico",,,0,0,1,0,
Twitter,https://twitter.com/chetos722/statuses/1508313955948806152,chetos722,3/28/2022 1:24 am,dw_espanol EEUU y Europa están siendo exhibidos. La admiración y el aspiracionismo que sentían muchos hacia estos países ha quedado atrás por la repulsión y el asco de la glorificación del racismo y del nazismo.,Mention,Text Only,140,0,"Santa Rosa Jauregui, Querétaro, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/maryeztevez/statuses/1508311958176555008,maryeztevez,3/28/2022 1:16 am,"miguelg49123915 @RaquelRossano @MarkoCortes Panuchos vende patrias, petates de los extranjeros, acomplejados y súper ignorantes y babas.",Mention,Text Only,1044,0,"Colonia del Valle, Mexico City, Mexico",Women,,0,0,0,0,
Twitter,https://twitter.com/alejandro_oro1/statuses/1508308326463033349,alejandro_oro1,3/28/2022 1:01 am,GlodeJo07 Son sólo una manada de resentidos que sólo lástima provocan!!,Mention,Text Only,804,0,"Iztacalco, Mexico City, Mexico",Men,,0,0,0,0,Backlash
Twitter,https://twitter.com/maluz_vazquez/statuses/1508307627184627712,maluz_vazquez,3/28/2022 12:58 am,"ladeicaza Al contrario, la esposa de Will merece una disculpa pública a nivel mundial y yo demandaria al imbécil ese por discriminación",Mention,Text Only,33,0,"Colonia del Valle, Mexico City, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/EdgarSimentalM/statuses/1508305074589634564,EdgarSimentalM,3/28/2022 12:48 am,"Milenio Nadie lo notó, sólo los acomplejados...",Mention,Text Only,144,0,"Ciudad Victoria, Tamaulipas, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/V1ckyuresti/statuses/1508304902933651458,V1ckyuresti,3/28/2022 12:48 am,"CarlosAbaroa4 @aleexiz28 @EugenioDerbez @tim_cook @AppleTVPlus @cue Jajajjajaja! Si, piensa que es IMPOSIBLE tener uno y solo habla el resentimiento social como su Dios, todo resentido",Mention,Text Only,1696,26,"Magdalena Contreras, Mexico City, Mexico",Women,,25,0,1,0,Backlash
Twitter,https://twitter.com/WilliamNazaret/statuses/1508300503834370052,WilliamNazaret,3/28/2022 12:30 am,"porlagoma Decía una vez el Gran Dizzie Gillespie: “ … debemos (los negros) ser cuidadosos. El racista blanco asume que vamos a ser impuntuales, violentos, soezes.” Luego de lo que WS hizo en frente de millones de televidentes, los racistas deben estar aplaudiendo.",Mention,Text Only,930,10,"Mexico City, Mexico",Men,,8,0,2,0,
Twitter,https://twitter.com/UrsulaBethManzo/statuses/1508296717476806662,UrsulaBethManzo,3/28/2022 12:15 am,"Se imaginan que cada que alguien me dice prieta o gorda mi marido se pusiera a darle de tortazos? ¿O que cada que le dicen pelón, cabeza de coco, pelonchas yo me pusiera a tirar chingadazos? No acabaríamos de agarrarnos a putazos entre todos, ahí se los dejo de tarea.",Message,Text Only,1134,5,Mexico,,,4,0,0,1,
Twitter,https://twitter.com/pepepanda/statuses/1508296532226887682,pepepanda,3/28/2022 12:14 am,"Tengo un tuit racista que en 2012 estaría muy cagado, pero ahorita se me ofenderían.",Message,Text Only,5396,5,"Santa Rosa Jauregui, Querétaro, Mexico",,,4,0,1,0,
Twitter,https://twitter.com/DavidSoteloR/statuses/1508295312582053894,DavidSoteloR,3/28/2022 12:09 am,LeonKrauze En forma cobarde y alevosa un actor -que gana el Óscar por interpretar un personaje que lucha en contra de la violencia y discriminación- ejerce intolerancia y violencia.,Mention,Text Only,689,120,Mexico,Men,,106,0,14,0,
Twitter,https://twitter.com/gustavofdelc/statuses/1508290433536999435,gustavofdelc,3/27/2022 11:50 pm,"macciudadano No lo se, no fue adecuado, pero que comentarios tan nefastos del Chris Rock ,mega naco.",Mention,Text Only,2908,2,"Colonia del Valle, Mexico City, Mexico",Men,,2,0,0,0,Odio
Twitter,https://twitter.com/odeth25/statuses/1508277157637857283,odeth25,3/27/2022 10:57 pm,rogergzz Pues que naco e innecesario momento; estamos viviendo momentos de violencia y estos 2 con sus actos 😒 ya vimos que estar en hollywood no te da educación y lo digo por ambos.,Mention,Text Only,133,9,Mexico,,,8,0,1,0,Odio
Twitter,https://twitter.com/zolzh/statuses/1508275759911157769,zolzh,3/27/2022 10:52 pm,"carlostomasini Yo infiero puedes poner una queja formal con los organizadores y evidenciar el comentario naco, pero no actuar como salvaje sin cerebro y en una transmisión mundial… se supone han manejado el mensaje de amor y paz… qué horror estar con un wey tan violento 🤢 https://t.co/yfDacR0lxZ",Mention,Photo,479,2,"San Mateo Otzacatipan, Morelos, Mexico",,,2,0,0,0,Odio
Twitter,https://twitter.com/odeth25/statuses/1508275352933740555,odeth25,3/27/2022 10:50 pm,Pues que naco e innecesario momento; estamos viviendo momentos de violencia y estos 2 con sus actos 😒 ya vimos que estar en hollywood no te da educación #Oscars2022 #WillSmith,Message,Text Only,133,3,Mexico,,,2,0,0,1,Odio
Twitter,https://twitter.com/KevinContrerasI/statuses/1508272088834088964,KevinContrerasI,3/27/2022 10:37 pm,"El racismo en Occidente es inmenso. Muchos medios y gobiernos glorifican resistencia ucraniana, pero tachan de terrorista al pueblo palestino. Mientras Biden abraza niña ucraniana que huyó de la guerra, sus agentes fronterizos cazan migrantes
#Ucrania
#USA
#RussianUkrainianWar https://t.co/qWLO4HeKnH",Message,Photo,688,2,"Azcapotzalco, Mexico City, Mexico",Men,,0,0,1,1,
Twitter,https://twitter.com/asimaike/statuses/1508269567885426691,asimaike,3/27/2022 10:27 pm,"kenialopezr
Tiene la cara muy larga senadora... en la que se pueden observar grandes surcos de soberbia, arrogancia, clasismo, racismo, prepotencia, violencia, ignorancia, indolencia, y como aderezo un poco de estupidez. 

https://t.co/g44hzlPSpI",Mention,Link,366,0,"Tesistan, Jalisco, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/RosaMarthaJuar2/statuses/1508267946300350465,RosaMarthaJuar2,3/27/2022 10:21 pm,chioreya Muy d acuerdo con este Twitter  ese vendido naco no tiene nada  patriota mexicano,Mention,Text Only,12,0,"Lomas del Sur, Jalisco, Mexico",Women,,0,0,0,0,Odio
Twitter,https://twitter.com/TheOAGarcia/statuses/1508263576082939905,TheOAGarcia,3/27/2022 10:03 pm,"Ayer un chingo de jotos se me quedaron viendo bien culero, al parecer les molestaba que trajera una jersey de un equipo de soccer.

Ahora me doy cuenta que van con el discurso de la diversidad y cero discriminación pero no lo aplican. Solo lo mastican pero lo escupen.",Message,Text Only,693,1,"Las Delicias, Baja California, Mexico",,,1,0,0,0,Sexodiversidad
Twitter,https://twitter.com/haramali/statuses/1508248363069845506,haramali,3/27/2022 9:03 pm,"rortizluna @El_Universal_Mx @HernanGomezB Llaman élite, pero no tienen fundamento.

Muchos funcionarios de la #4T tienen más bienes en tiempo récord.

Son clasistas, soberbios, dictadores.

Esa es la realidad @HernanGomezB",Mention,Text Only,330,0,"Xonacatlan, México, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/Enrique_Noriega/statuses/1508247260798328837,Enrique_Noriega,3/27/2022 8:59 pm,Como que el papel de victima y resentido del taradazo de @TenochHuerta  no es elegible para los Oscares?,Message,Text Only,1048,2,"Tepic, Nayarit, Mexico",Men,,1,0,0,1,Backlash
Twitter,https://twitter.com/emmoonar/statuses/1508244486698070016,emmoonar,3/27/2022 8:48 pm,"Ez ke no es clasismo, dijera el #Gutierritos @Sergeluna_S https://t.co/wULbyIrSPB | QT: Aquí el vehículo ""austero y humilde"" en el que se transporte el Dip. Gutiérrez, una camioneta BMW modelo X4 M40i. No es del año, pero no deja de ser un auto de súper lujo. 

La clase social de una persona NO debe ser jamás motivo de burla, pero la hipocresía SÍ. https://t.co/SKIdxaUz8p",Message,Link,126,0,Mexico,Men,,0,0,0,0,
