Network,Message URL,Profile,Date,Message,Type,Content Type,Followers,Engagements,Location,Gender,Age,Likes,Dislikes,Comments,Shares,Theme
Twitter,https://twitter.com/ysagaag/statuses/1506808173348409350,ysagaag,3/23/2022 9:40 pm,"¡Atentos! Luego de que miles de personas opinaran sobre el trabajo de Lupita —y cómo sus huaraches fueron el alma de la fiesta en el #AIFA— el gran @jesusfreelance1 la encontró y ella nos cuenta su historia, en exclusiva para @ADNoticiasMex. 

#Tlayudas #AIFA #Clasismo https://t.co/C8GcRdjYtJ | QT: ¡La encontramos! 

Lupita —la vendedora de huaraches (no #tlayudas) que conquistó el #AIFA— nos platicó sobre el día en que #Mexico vio su labor. 

Espera la entrevista en https://t.co/m0uKMPj9lc #Toluca https://t.co/Oapz9ymo3f",Message,Link,1072,8,"San Miguel Zinacantepec, México, Mexico",,,6,0,0,2,
Twitter,https://twitter.com/Alan_Roberto_/statuses/1506807522644086916,Alan_Roberto_,3/23/2022 9:38 pm,"Wey se me hace de lo más naco la gente que le mamá Anuel y Bad bunny. 🫠
 Como por?",Message,Text Only,361,1,"Tula de Allende, Hidalgo, Mexico",Men,,0,0,1,0,Odio
Twitter,https://twitter.com/ric_hcorona/statuses/1506803939827761153,ric_hcorona,3/23/2022 9:23 pm,"tatclouthier Eso es clasismo... Very Important People.  O sea... Unos son más importantes que otros para la aerolínea por el consumo frecuente de vuelos.
Pero ahora de acuerdo al macuspano será: Very Imbécil People... Así que pasele a su sala con galletas de surtido y café soluble.",Mention,Text Only,885,1,"La Providencia Siglo XXI, Hidalgo, Mexico",Men,,1,0,0,0,
Twitter,https://twitter.com/Magusolome/statuses/1506803362469142533,Magusolome,3/23/2022 9:21 pm,"MariettoPonce No , eres inteligente y no haz perdido el sentido crítico ...es naco ese aeropuerto",Mention,Text Only,1969,0,"Colonia Lindavista, México, Mexico",,,0,0,0,0,Odio
Twitter,https://twitter.com/lalysher/statuses/1506802853871947777,lalysher,3/23/2022 9:19 pm,"hectorh09 Así me pasó a mí 🙄
Mi hijo tan güerito y yo prieta color de llanta🤦 siempre me decían: dónde te lo robaste?",Mention,Text Only,1262,0,"Cuernavaca, Morelos, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/danielruano3/statuses/1506799936339337216,danielruano3,3/23/2022 9:07 pm,"PeriodicoQuequi @ChumelTorres qué se puede esperar de un lame 🥚🥚🥚🥚🥚de los conservadores, racista y clasista 🤮🤮🤮🤮",Mention,Text Only,1158,0,Mexico,Men,,0,0,0,0,
Twitter,https://twitter.com/loock56/statuses/1506796532657532936,loock56,3/23/2022 8:54 pm,tania__rd De seguro ya quieren saber cuánto gana un gobierno sin argumentos sus seguidores si argumentos resentidos y ardidos  porciento arriba el capitalismo,Mention,Text Only,56,1,"Azcapotzalco, Mexico City, Mexico",,,1,0,0,0,Backlash
Twitter,https://twitter.com/angelegal/statuses/1506795665170440193,angelegal,3/23/2022 8:50 pm,"red_pill_junkie @anna_lunna @tatianotzin Yo creo que en épocas del correctismo que se vive,esta discusión incluso se ha tardado;fácilmente se puede configurar como discriminación por el libre desarrollo de la personalidad.

Si creo indica grado de dependencia al empleo,pero con familias diversas pierde representatividad",Mention,Text Only,700,3,"Cuauhtemoc, Mexico City, Mexico",Men,,2,0,1,0,
Twitter,https://twitter.com/EclipseTotalTQL/statuses/1506794729740021763,EclipseTotalTQL,3/23/2022 8:47 pm,AmeAloMex @areedk5sports Cuando se volvió más grave hincarse durante un himno a manera de protesta que tener 22 acusaciones de índole sexual???? Eso es lo incongruente de la NFL o lo del dueño de los patriotas o el ejecutivo de Dallas que espiaba porristas... Gracias a  el racista de Trump @omardepor,Mention,Text Only,43,4,"Tesistan, Jalisco, Mexico",Men,,2,0,2,0,
Twitter,https://twitter.com/AbregoCon/statuses/1506792629354340353,AbregoCon,3/23/2022 8:38 pm,"Jajajaja qué ridícula clasista, salió de Morena y ahora seguro como chapulín saltará al Naranja. 
https://t.co/LRAORNgApC",Message,Link,67,0,Mexico,Men,,0,0,0,0,
Twitter,https://twitter.com/surmixalot/statuses/1506790694400233478,surmixalot,3/23/2022 8:31 pm,"Se acuerdan de todos esos chistes clasistas sobre los alumnos del conalep pues.... who is laughing now bitch? https://t.co/hhMTb3LNKX | QT: No es broma.

Descubren minería de criptomonedas en laboratorio de cómputo de un CONALEP en SLP. https://t.co/NWGVckyZvu",Message,Link,642,7,"Cuauhtemoc, Mexico City, Mexico",Men,,7,0,0,0,
Twitter,https://twitter.com/Tono0rtiz/statuses/1506786303563767809,Tono0rtiz,3/23/2022 8:13 pm,"""Callo de Hacha"", youtuber versión ""poder prieto"" de Chumel Torres. Una celebridad. https://t.co/LTKXVCQZUt",Message,Photo,1981,1,"Monterrey, Nuevo León, Mexico",,,1,0,0,0,
Twitter,https://twitter.com/cavallino0119/statuses/1506785755284320262,cavallino0119,3/23/2022 8:11 pm,"Es increíble que sigamos cayendo en los distractores del #Cacas : que si las tlauyudas, el clasismo, el inexistente lago de Texcoco...no aprendemos mw cae",Message,Text Only,1104,1,"Naucalpan de Juarez, México, Mexico",Men,,1,0,0,0,
Twitter,https://twitter.com/jose_r_reyna/statuses/1506781312828510211,jose_r_reyna,3/23/2022 7:53 pm,"En vdd que no soy clasista, mucho menos racista, ni nada de ése tipo de cosas pero.. ¿ésto es lo que uno espera ver y comer si viajo por el #AIFA? 👇🏼Mejor me voy en ADO, tiene clase premier. 🙄
P.D. Cómo se vé q les dieron su gorra y su Tlayuda de souvenir..
#CHAIFALaGranEstafa https://t.co/mGbuQfQRoZ",Message,Photo,513,0,"Miguel Hidalgo, Mexico City, Mexico",Women,,0,0,0,0,
Twitter,https://twitter.com/breyesloya/statuses/1506778400681250819,breyesloya,3/23/2022 7:42 pm,"Pinches prietos. 
#yosoyguayxican",Message,Text Only,18,0,"Apatzingan, Michoacán, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/JulioJugape/statuses/1506775120064532486,JulioJugape,3/23/2022 7:29 pm,MaxKaiser75 Me niego también a la pretensión de perpetuar la pobreza como virtud… Eso es clasismo maniqueo,Mention,Text Only,8,0,"Coyoacan, Mexico City, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/josecruzcatorce/statuses/1506775058324283399,josecruzcatorce,3/23/2022 7:29 pm,La oposición y su verdadero rostro clasista en la inauguración del AIFA - https://t.co/RYWmiryZjS,Message,Link,4991,1,"Coyoacan, Mexico City, Mexico",Men,,1,0,0,0,
Twitter,https://twitter.com/ChrisMty2021/statuses/1506769565182832640,ChrisMty2021,3/23/2022 7:07 pm,"El Instituto nacional de Investigacion Oscura (INDIO abreviado)  descubrió rste 2022  que...este es el protitipo promedio que busca un chairo para tener de novia. https://t.co/fP399xovbq | QT: La más secreta, húmeda y excitante fantasía de un chairo! https://t.co/pM0R8ZoAhy",Message,Link,313,1,"Apodaca, Nuevo León, Mexico",Men,,1,0,0,0,Origen cultural
Twitter,https://twitter.com/Iosef34254305/statuses/1506769435398479874,Iosef34254305,3/23/2022 7:06 pm,TerraBranford3 Te faltan el naco de Gael García B,Mention,Text Only,64,0,Mexico,,,0,0,0,0,Odio
Twitter,https://twitter.com/BaphomethAgnos/statuses/1506768913652232206,BaphomethAgnos,3/23/2022 7:04 pm,"aracelibs QUIEREN QUE LE VAYA BIEN A MÉXICO-DICEN- 😂😂😂

Pero que tal y andan DESPRECIANDO A LA SEÑORA DE LAS TLAYUDAS QUE SE FUE A GANAR UNOS PESOS...

TENGAN CUIDADO A QUIÉN DESPRECIAN, PORQUE ESOS SON LOS DE VOTO 😎😎😎

Y ASÍ... NO NOS VAN A CONVENCER

¡CLASISTAS Y RACISTAS! https://t.co/lLr711ZaRq",Mention,Photo,27,1,"Cuauhtemoc, Mexico City, Mexico",,,1,0,0,0,
Twitter,https://twitter.com/jr_rojas13/statuses/1506768323823820806,jr_rojas13,3/23/2022 7:02 pm,"laishawilkins @FedericoArreola No sea usted pendejo! No tiene nada de clasista, ni discriminatorio ese chiste. Ya no saben cómo defender su chingadera #AIFA. Que triste que lo más “comentado” de dicho lugar, sea la señora de las tlayudas. Y si mejor centramos la conversación en el objetivo real; la aviación?",Mention,Text Only,28,0,"Cuernavaca, Morelos, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/obarrerajr/statuses/1506767318294147072,obarrerajr,3/23/2022 6:58 pm,memobarba A mi me suena a discriminación.,Mention,Text Only,717,0,"Cuauhtemoc, Mexico City, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/DelfinPurpura/statuses/1506766178026332165,DelfinPurpura,3/23/2022 6:53 pm,Lunoveal @jenarovillamil Es lo malo cuando eres del sur y sientes que todo mexicano debe vivir como un oaxaquindio en la sierra. No soy racista solo me refiero a un representante de los pueblos originarios que vive en la sierra del estado de Oaxaca,Mention,Text Only,3023,0,"General Escobedo, Nuevo León, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/anna_equih/statuses/1506765909557276676,anna_equih,3/23/2022 6:52 pm,"Clasista😂😂😂 https://t.co/MGUIxSuf98 | QT: @deniseramosm @VctorHe06989745 Cómo, no está comprando tlayudas?",Message,Link,1492,0,Mexico,Women,,0,0,0,0,
Twitter,https://twitter.com/jose_r_reyna/statuses/1506765652308205569,jose_r_reyna,3/23/2022 6:51 pm,"Ahora qué trae de moda eso de qué les indigna el clasismo..

¿Qué les parece ésto?

La policía de CDMX le decomisa de manera violenta las artesanías de los indígenas otomíes.

¿Aquí no se indignan? ¿Aquí no alzan la voz BOLA DE HDSPTM? ¿Debe de ser ReInauguración de Aeropuerto? https://t.co/q9mXosk3Qn",Message,Video,513,0,"Miguel Hidalgo, Mexico City, Mexico",Women,,0,0,0,0,"Perfilamiento racial, Origen cultural"
Twitter,https://twitter.com/Cecilia66090812/statuses/1506765221477728259,Cecilia66090812,3/23/2022 6:49 pm,"MSEQUEYRO Se queja mucho de esa situación. 
Le comparto, en mi familia también hay división, pero a mí no me callan, sobre todo cuando hay comentarios racistas, clasistas y mentiras. Yo estalló y aclaro. Creo que hasta me temen, pero han aprendido a respetarme.",Mention,Text Only,131,1,"Tepoztlan, Morelos, Mexico",Women,,1,0,0,0,
Twitter,https://twitter.com/arevalomeyer/statuses/1506764491329048586,arevalomeyer,3/23/2022 6:47 pm,laishawilkins @FedericoArreola Clasista es usar a los pobres por 40 años como muchos políticos de #4Ta . #LopezFracasoPresidencial,Mention,Text Only,1582,0,"Iztacalco, Mexico City, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/MoyaoGraciela/statuses/1506763827974656010,MoyaoGraciela,3/23/2022 6:44 pm,MiguelP36190719 @jgnaredo Cuando el clasismo está en tus genes,Mention,Text Only,70,0,"Santa Rosa Jauregui, Querétaro, Mexico",Women,,0,0,0,0,
Twitter,https://twitter.com/Cecilia66090812/statuses/1506762804442849293,Cecilia66090812,3/23/2022 6:40 pm,"nestnarvaez @BONOelChairo Te sale tu racismo, clasismo y odio. No tenemos miedo a esos seudo críticos hipócritas y simuladores. 
Lo que si es de temerse es gente como tú lleno de odió y servilismo a los corruptos, saqueadores prianistas. 
#AmloElMejorPresidenteDelMundo",Mention,Text Only,131,1,"Tepoztlan, Morelos, Mexico",Women,,1,0,0,0,
Instagram,https://www.instagram.com/p/CbdqMmnu1JO/,,3/23/2022 6:39 pm,"📌 PUEBLO MOCOVÍ

📸 Desconocido (AGN)
Ca. 1930 

✒ MOCOVÍES LENGUA Y ACTUALIDAD 

Los indigenas conocidos como Mocovíes forman parte del grupo etno-linguistico de los Guaycurúes que se completa con los de otros pueblos, como los Qom, Pilagá, Kadiwéu, Payaguá Mbayá y Abipón.

En la actualidad, los Mocovíes habitan en la Argentina, en comunidades localizadas en el sur de la provincia de Chaco y Santa Fe. En el caso santafesino, ocupan espacios semirrurales y/o periférico-urbanos.

▪️La constante alerta por la desaparición de la lengua.

Es en esos lugares, donde precisamente habitan mocovíes, el uso de la lengua se relegó desde hace un tiempo a espacios cada vez más reducidos, con el agravamiento de que las nuevas generaciones no lo hablan o lo hacen en mucho menor medida que sus padres y abuelos.

Tanto es así que, hace un par de años, en una de las comunidades estudiadas se llevo a cabo un proyecto implícito de exterminio de la lengua, que consistía, en prohibir a los niños hablar en mocoví para ocultar su rasgo fundamental de identidad y evitar la no-integración a la sociedad"".
Los agentes-autores de dicho proyecto fueron nada menos que los abuelos de los propios niños que hoy asisten a la escuela polimodal

Sus fundamentos se basaban en el supuesto de que la lengua Mocoví se presentaba como un fuerte obstáculo para la integración social de sus hijos y nietos"".

🔥 Estas, y otras cuestiones, se conjugan con la implementación por parte del estado de distintas políticas de invisibilización que atentan contra la lengua y la integridad cultural de los pueblos originarios.

_______________________________________
.
.
.

➡️ Este es un espacio de cultura y aprendizaje, por lo tanto si te surge algún interrogante o aporte con respecto a la foto o al posteo, no dudes en compartirlo en los comentarios.

#povosindigenas #povosoriginarios #juventud #mocovi #mocovi #guarani #indigenasdeamerica #mesoamerica #racismo #fotografiablancoynegro #byn #peligro #indigenasbrasileiros #mmiwg #guerreros #nativeamericans #pueblosoriginarios #indigena #indigenas #indigenous #granchaco #blancoynegro #chaco #genocidio #nativeamerican #antropologia #etnografia #",Message,Photo,0,1082,,,,1062,0,20,0,
Twitter,https://twitter.com/LjEdmundo/statuses/1506762273754394638,LjEdmundo,3/23/2022 6:38 pm,"callodehacha ¿Que pensaran los oaxaqueños que un zopenco con problemas mentales le dice tlayuda a una doradita y a parte la pinchea cómo si fuera cualquier cosa?

¿No que clasistas y racistas, decías?",Mention,Text Only,250,0,"Cuautitlan Izcalli, México, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/jaiboregio/statuses/1506762119026458627,jaiboregio,3/23/2022 6:37 pm,"julioastillero @LillyTellez @g_quadri @anajarnajar ""Arribista""? 🤣

Y quienes son los clasistas ahora? 🤣",Mention,Text Only,297,1,"Garza Garcia, Nuevo León, Mexico",Men,,1,0,0,0,
Twitter,https://twitter.com/LjEdmundo/statuses/1506758432870830089,LjEdmundo,3/23/2022 6:22 pm,"Si hoy día la vendedora de doraditas y los vendedores de recuerditos siguen instalados en la terminal aerea de Zumpango, entonces si les creemos su victimización. Pero si no, ¿Quien ya no los dejó vender? ¿Quienes son los clasistas y racistas que no permiten el ambulantaje?",Message,Text Only,250,1,"Cuautitlan Izcalli, México, Mexico",Men,,0,0,1,0,
Twitter,https://twitter.com/elpollit0/statuses/1506756279661912069,elpollit0,3/23/2022 6:14 pm,"El único puto prieto que dejo que me miente la madre es @Ayrton_Victorio, si crees que por ser cercano a mi puedes hacerlo, cuidado 😂",Message,Text Only,287,3,"Apodaca, Nuevo León, Mexico",,,2,0,1,0,Sexodiversidad
Twitter,https://twitter.com/cerotreintay9/statuses/1506755065838813185,cerotreintay9,3/23/2022 6:09 pm,"FreddyOliviery ni vive aquí, ni viaja en tren, ni nada... igual de clasista que todos los mencionados inconformes. Solo por salir en la foto.",Mention,Text Only,74,0,"Coyoacan, Mexico City, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/cristuz33/statuses/1506754489969262601,cristuz33,3/23/2022 6:07 pm,"La pobreza disfrazada de dignidad, de ""autenticidad"". Eso también es clasismo.",Message,Text Only,1893,6,"Guadalajara, Jalisco, Mexico",,,4,0,1,1,
Twitter,https://twitter.com/cerotreintay9/statuses/1506753706968113158,cerotreintay9,3/23/2022 6:04 pm,"sa_oscar @tatclouthier @Claudiashein @INEMexico provecho, no hay enojo. Los inconformes, resentidos y ardidos son la minoría, los que aquí escriben criticando todo. Terrible muestra de clasismo, se expresan como si hubiera mexicanos de segunda. https://t.co/3wfA7bO51P",Mention,Photo,74,1,"Coyoacan, Mexico City, Mexico",,,0,0,1,0,Backlash
Twitter,https://twitter.com/RobertoSotoPre2/statuses/1506753433474326531,RobertoSotoPre2,3/23/2022 6:03 pm,"Joacontreras4 @deniseramosm Haber pinche naco a qué dedicas dónde vives ustedes todos son iguales perdedores ,frustrados y pendejos y te repito no somos iguales pinche gato o gata o lo que seas pinche espécimen raro https://t.co/iR4n6w8X5j",Mention,Photo,8092,0,"Acapulco de Juarez, Guerrero, Mexico",Men,,0,0,0,0,Odio
Twitter,https://twitter.com/RobertoSotoPre2/statuses/1506752798230290432,RobertoSotoPre2,3/23/2022 6:00 pm,Joacontreras4 @deniseramosm Eres tan pinche naco y corriente que pones esto en tu perfil así has de estar de jodido o jodida para no poner una foto tuya ha diferencia de ti yo soy patrón pendejo https://t.co/Mi4cUmIKQw,Mention,Photo,8092,1,"Acapulco de Juarez, Guerrero, Mexico",Men,,0,0,1,0,Odio
Twitter,https://twitter.com/OGaona16/statuses/1506752684627476494,OGaona16,3/23/2022 6:00 pm,"LilithM_Wery @Twiteriandoando @RGC_Mx Ahora resulta que los regios  no son clasistas y elitistas, nomás ponte a leer los comentarios de tus paisas y verás.",Mention,Text Only,10,0,Mexico,,,0,0,0,0,
Twitter,https://twitter.com/LiberSeba/statuses/1506751889328807942,LiberSeba,3/23/2022 5:56 pm,Te sacaré un susto por racista y culero 🎶 no me llames frijolero pinche gringo puñetero 🎶,Message,Text Only,2772,0,"Cuauhtemoc, Mexico City, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/Ur4Juan/statuses/1506749575914266626,Ur4Juan,3/23/2022 5:47 pm,"HLFrisbie Y aparte se sienten surrados por el diablo,de moronga azul!!! 😅😅😅😂pobres traumados, clasistas y pdjos!!! 😅😂😅😂😂",Mention,Text Only,3408,0,"Santa Rosa Jauregui, Querétaro, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/JIFF01/statuses/1506748036621418499,JIFF01,3/23/2022 5:41 pm,"IngelaPsi @YMediterranea También ya quieren hacerse dueños de la denuncia de racismo, todos esos del #poderprieto son porristas de López",Mention,Text Only,1598,0,"Tlalnepantla, México, Mexico",,,0,0,0,0,Tono de piel
Twitter,https://twitter.com/arielgzz63/statuses/1506747440317280266,arielgzz63,3/23/2022 5:39 pm,"Mucho clasista, y hay muchos videos de este gobierno de cuarta t, atropellando a muchos ambulantes. https://t.co/7MUJPtRsNb https://t.co/ssIspJmj1a | QT: Destilan odio y clasismo contra nuestros vendedores ambulantes que son parte de la historia de México.

Pero eso sí, en campaña andan puesto por puesto fingiendo que les interesa el pueblo. No solo son racistas, son hipócritas y sinvergüenzas.",Message,Photo,674,0,"Santa Catarina, Nuevo León, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/Raul_Arreola/statuses/1506746181044645901,Raul_Arreola,3/23/2022 5:34 pm,"FedericoArreola Clasista??? No inventes, en que aeropuerto del mundo hay vendedores ambulantes dentro!!!",Mention,Text Only,266,0,"Apodaca, Nuevo León, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/varamburucano/statuses/1506742078172237827,varamburucano,3/23/2022 5:18 pm,"El pasaporte es el nuevo requisito de ""tener propiedad"" de los peñanieteros para poder tener derechos políticos.

Por su clasismo es que están moralmente derrotados. https://t.co/16yDzUjaqG",Message,Photo,7086,255,"Colonia del Valle, Mexico City, Mexico",,,193,0,13,49,
Twitter,https://twitter.com/GutierrezDirceu/statuses/1506737265086713856,GutierrezDirceu,3/23/2022 4:58 pm,annacarvajal_ Unas indio o que,Mention,Text Only,31,0,"Monterrey, Nuevo León, Mexico",,,0,0,0,0,Origen cultural
Twitter,https://twitter.com/Alejand03470093/statuses/1506733865490071557,Alejand03470093,3/23/2022 4:45 pm,fisgonmonero Y esto que paso en el zócalo al día siguiente también es clasismo?? https://t.co/WES1nGEBzH,Mention,Video,26,0,Mexico,Men,,0,0,0,0,
Twitter,https://twitter.com/juan_wiechers50/statuses/1506732508154667012,juan_wiechers50,3/23/2022 4:39 pm,"GlodeJo07 Donde está la flamante jefa de gobierno denunciando racismo y clasismo en contra de los indígenas? No, ella le interesa más promover el capricho de su amo y señor sobre la revocación que defender los derechos de gente humilde y trabajadora.",Mention,Text Only,2,0,"Jesus del Monte, México, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/arantxafuentes_/statuses/1506732480899993600,arantxafuentes_,3/23/2022 4:39 pm,"En la mañana me tomé mi starbucks, por que si hay que ser wannabe clasistas hay que serlo bien. https://t.co/kzjGdLHcx3",Message,Photo,4181,10,"Cuajimalpa, Mexico City, Mexico",,,8,0,2,0,
Twitter,https://twitter.com/ROLA3005/statuses/1506731155923644431,ROLA3005,3/23/2022 4:34 pm,PiperThread Si eso también es CLASISMO PERO LO DICE EL CLASISTA NO HAY PROBLEMA,Mention,Text Only,1411,1,"San Nicolas de los Garza, Nuevo León, Mexico",Men,,1,0,0,0,
Twitter,https://twitter.com/GSilva_67/statuses/1506730580892950528,GSilva_67,3/23/2022 4:32 pm,"Debería darte vergüenza hablar y darte golpes de pecho, en estos temas, después cobrar como diputado sin haber desquitado el sueldo.
""Clasismo"" dices, tu y todos los de la 4t solo saben descalificar, como si estuviera impolutos.
Me queda claro que aquí haces lo que sabes, actuar. https://t.co/beo6kaeMuE | QT: Destilan odio y clasismo contra nuestros vendedores ambulantes que son parte de la historia de México.

Pero eso sí, en campaña andan puesto por puesto fingiendo que les interesa el pueblo. No solo son racistas, son hipócritas y sinvergüenzas.",Message,Link,158,0,"Cuernavaca, Morelos, Mexico",Women,,0,0,0,0,
