Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,6,0.31,0.61,0.3729796758965649
75% Corpus,6,0.31,0.9099999999999999,0.38987096543407823
75% Corpus,6,0.31,symmetric,0.372042673581584
75% Corpus,6,0.61,0.01,0.36209858952015767
75% Corpus,6,0.61,0.31,0.3554887513600056
75% Corpus,6,0.61,0.61,0.35266639354481405
75% Corpus,6,0.61,0.9099999999999999,0.36120008533447795
75% Corpus,6,0.61,symmetric,0.3486542870357048
75% Corpus,6,0.9099999999999999,0.01,0.37424276371261195
75% Corpus,6,0.9099999999999999,0.31,0.3755832737382436
75% Corpus,6,0.9099999999999999,0.61,0.35470094719065254
75% Corpus,6,0.9099999999999999,0.9099999999999999,0.3383689708356961
75% Corpus,6,0.9099999999999999,symmetric,0.3662496208790895
75% Corpus,6,symmetric,0.01,0.3685780348051371
75% Corpus,6,symmetric,0.31,0.3883401400475281
75% Corpus,6,symmetric,0.61,0.3559631000118893
75% Corpus,6,symmetric,0.9099999999999999,0.34426622037038496
75% Corpus,6,symmetric,symmetric,0.3597886981139704
75% Corpus,6,asymmetric,0.01,0.4036686680395089
75% Corpus,6,asymmetric,0.31,0.31174294397234426
75% Corpus,6,asymmetric,0.61,0.38133038030415584
75% Corpus,6,asymmetric,0.9099999999999999,0.4216072149074601
75% Corpus,6,asymmetric,symmetric,0.361492252999734
75% Corpus,7,0.01,0.01,0.3538363324391942
75% Corpus,7,0.01,0.31,0.3513452381456518
75% Corpus,7,0.01,0.61,0.3152688918984646
75% Corpus,7,0.01,0.9099999999999999,0.33043810027188003
75% Corpus,7,0.01,symmetric,0.3463609845133823
75% Corpus,7,0.31,0.01,0.349954617097688
75% Corpus,7,0.31,0.31,0.3502810670658028
75% Corpus,7,0.31,0.61,0.37427206345490255
75% Corpus,7,0.31,0.9099999999999999,0.36837164656743654
75% Corpus,7,0.31,symmetric,0.34839488858634676
75% Corpus,7,0.61,0.01,0.34720691507150325
75% Corpus,7,0.61,0.31,0.3694406958744131
75% Corpus,7,0.61,0.61,0.3703422259480967
75% Corpus,7,0.61,0.9099999999999999,0.37508434599388873
75% Corpus,7,0.61,symmetric,0.35983192189471025
75% Corpus,7,0.9099999999999999,0.01,0.358983285672453
75% Corpus,7,0.9099999999999999,0.31,0.3202880771255874
75% Corpus,7,0.9099999999999999,0.61,0.34882537362524857
75% Corpus,7,0.9099999999999999,0.9099999999999999,0.3408343258384104
75% Corpus,7,0.9099999999999999,symmetric,0.35468441620903907
75% Corpus,7,symmetric,0.01,0.3730471694481601
75% Corpus,7,symmetric,0.31,0.347400855983261
75% Corpus,7,symmetric,0.61,0.3485700614483515
75% Corpus,7,symmetric,0.9099999999999999,0.34595135069769795
75% Corpus,7,symmetric,symmetric,0.3845856310072306
75% Corpus,7,asymmetric,0.01,0.40109712209734033
75% Corpus,7,asymmetric,0.31,0.3886866993261833
75% Corpus,7,asymmetric,0.61,0.41600185507679877
75% Corpus,7,asymmetric,0.9099999999999999,0.525954032694507
75% Corpus,7,asymmetric,symmetric,0.37276017616020213
75% Corpus,8,0.01,0.01,0.35676275765361476
75% Corpus,8,0.01,0.31,0.38000169595992644
75% Corpus,8,0.01,0.61,0.35328913940025686
75% Corpus,8,0.01,0.9099999999999999,0.3647427295636405
75% Corpus,8,0.01,symmetric,0.3730724143688292
75% Corpus,8,0.31,0.01,0.3402373570217584
75% Corpus,8,0.31,0.31,0.35830201014446833
75% Corpus,8,0.31,0.61,0.38301132931292525
75% Corpus,8,0.31,0.9099999999999999,0.37232399593539023
75% Corpus,8,0.31,symmetric,0.360089047815645
75% Corpus,8,0.61,0.01,0.3426429255388083
75% Corpus,8,0.61,0.31,0.33828569170443223
75% Corpus,8,0.61,0.61,0.3929778376840588
75% Corpus,8,0.61,0.9099999999999999,0.4160501208995171
75% Corpus,8,0.61,symmetric,0.3502402561934671
75% Corpus,8,0.9099999999999999,0.01,0.3580044227091441
75% Corpus,8,0.9099999999999999,0.31,0.3303260577435404
75% Corpus,8,0.9099999999999999,0.61,0.350644414094352
75% Corpus,8,0.9099999999999999,0.9099999999999999,0.34649178385305746
75% Corpus,8,0.9099999999999999,symmetric,0.34616434115790684
75% Corpus,8,symmetric,0.01,0.3602942696955244
75% Corpus,8,symmetric,0.31,0.3529402154765242
75% Corpus,8,symmetric,0.61,0.3613635988849959
75% Corpus,8,symmetric,0.9099999999999999,0.3513898714129691
75% Corpus,8,symmetric,symmetric,0.3693579745459811
75% Corpus,8,asymmetric,0.01,0.396193058948761
75% Corpus,8,asymmetric,0.31,0.375355275841893
75% Corpus,8,asymmetric,0.61,0.5067868049597032
75% Corpus,8,asymmetric,0.9099999999999999,0.5550382177433262
75% Corpus,8,asymmetric,symmetric,0.3765792057650479
75% Corpus,9,0.01,0.01,0.3431916101783037
75% Corpus,9,0.01,0.31,0.3489125413460958
75% Corpus,9,0.01,0.61,0.35194465566512617
75% Corpus,9,0.01,0.9099999999999999,0.35647036986266895
75% Corpus,9,0.01,symmetric,0.34910551280603574
75% Corpus,9,0.31,0.01,0.35031317936114764
75% Corpus,9,0.31,0.31,0.3827215415685813
75% Corpus,9,0.31,0.61,0.3575977086154091
75% Corpus,9,0.31,0.9099999999999999,0.3583713850846738
75% Corpus,9,0.31,symmetric,0.3657603239788253
75% Corpus,9,0.61,0.01,0.3437202145862295
75% Corpus,9,0.61,0.31,0.34457652315378984
75% Corpus,9,0.61,0.61,0.37607576452587277
75% Corpus,9,0.61,0.9099999999999999,0.39985555235186987
75% Corpus,9,0.61,symmetric,0.3506245556221177
75% Corpus,9,0.9099999999999999,0.01,0.35560116723801916
75% Corpus,9,0.9099999999999999,0.31,0.3141805201773538
75% Corpus,9,0.9099999999999999,0.61,0.345461435516706
75% Corpus,9,0.9099999999999999,0.9099999999999999,0.3157883804283994
75% Corpus,9,0.9099999999999999,symmetric,0.3267063656530432
75% Corpus,9,symmetric,0.01,0.3438292243071072
75% Corpus,9,symmetric,0.31,0.3566261164870484
75% Corpus,9,symmetric,0.61,0.3507255505615749
75% Corpus,9,symmetric,0.9099999999999999,0.3672496398256108
75% Corpus,9,symmetric,symmetric,0.3462756342279926
75% Corpus,9,asymmetric,0.01,0.3629619977150043
75% Corpus,9,asymmetric,0.31,0.36427841355534174
75% Corpus,9,asymmetric,0.61,0.3726188368634347
75% Corpus,9,asymmetric,0.9099999999999999,0.47651264776001334
75% Corpus,9,asymmetric,symmetric,0.40755826047039895
75% Corpus,10,0.01,0.01,0.36975621553996924
75% Corpus,10,0.01,0.31,0.3472584724284128
75% Corpus,10,0.01,0.61,0.34074237446473077
75% Corpus,10,0.01,0.9099999999999999,0.37739496620720586
75% Corpus,10,0.01,symmetric,0.3408940261067904
75% Corpus,10,0.31,0.01,0.3550563984289469
75% Corpus,10,0.31,0.31,0.3587725647290997
75% Corpus,10,0.31,0.61,0.34715639539300874
75% Corpus,10,0.31,0.9099999999999999,0.3683380160124713
75% Corpus,10,0.31,symmetric,0.36921524234215813
75% Corpus,10,0.61,0.01,0.33732203102877667
75% Corpus,10,0.61,0.31,0.3579382850138785
75% Corpus,10,0.61,0.61,0.40543311946490024
75% Corpus,10,0.61,0.9099999999999999,0.40886669678065246
75% Corpus,10,0.61,symmetric,0.34689333411781514
75% Corpus,10,0.9099999999999999,0.01,0.33540379018008365
75% Corpus,10,0.9099999999999999,0.31,0.3221462874458734
75% Corpus,10,0.9099999999999999,0.61,0.33804733723955643
75% Corpus,10,0.9099999999999999,0.9099999999999999,0.3351536481362225
75% Corpus,10,0.9099999999999999,symmetric,0.3487994606352619
75% Corpus,10,symmetric,0.01,0.3596062771186058
75% Corpus,10,symmetric,0.31,0.3413043610065831
75% Corpus,10,symmetric,0.61,0.3459711084946311
75% Corpus,10,symmetric,0.9099999999999999,0.36581034835467546
75% Corpus,10,symmetric,symmetric,0.36935941243020204
75% Corpus,10,asymmetric,0.01,0.3380230873192501
75% Corpus,10,asymmetric,0.31,0.40825112862057156
75% Corpus,10,asymmetric,0.61,0.40046921212604475
75% Corpus,10,asymmetric,0.9099999999999999,0.4527260667391384
75% Corpus,10,asymmetric,symmetric,0.3554962570892122
100% Corpus,2,0.01,0.01,0.29186395992515374
100% Corpus,2,0.01,0.31,0.2830359833576928
100% Corpus,2,0.01,0.61,0.3060770651092838
100% Corpus,2,0.01,0.9099999999999999,0.29403029029673733
100% Corpus,2,0.01,symmetric,0.28775832876548463
100% Corpus,2,0.31,0.01,0.27062936747767974
100% Corpus,2,0.31,0.31,0.2960904257135243
100% Corpus,2,0.31,0.61,0.2877583287654846
100% Corpus,2,0.31,0.9099999999999999,0.3005204359475861
100% Corpus,2,0.31,symmetric,0.2877583287654846
100% Corpus,2,0.61,0.01,0.31843478586527657
100% Corpus,2,0.61,0.31,0.30015135956190664
100% Corpus,2,0.61,0.61,0.24570234035041588
100% Corpus,2,0.61,0.9099999999999999,0.2579324394910216
100% Corpus,2,0.61,symmetric,0.2617748074002191
100% Corpus,2,0.9099999999999999,0.01,0.28644367688590744
100% Corpus,2,0.9099999999999999,0.31,0.2568821235957627
100% Corpus,2,0.9099999999999999,0.61,0.3264584648649388
100% Corpus,2,0.9099999999999999,0.9099999999999999,0.3175848118381402
100% Corpus,2,0.9099999999999999,symmetric,0.2930968758167139
100% Corpus,2,symmetric,0.01,0.28712670928167533
100% Corpus,2,symmetric,0.31,0.28971757148305344
100% Corpus,2,symmetric,0.61,0.28492236756637646
100% Corpus,2,symmetric,0.9099999999999999,0.2609880581131214
100% Corpus,2,symmetric,symmetric,0.2876897649244659
100% Corpus,2,asymmetric,0.01,0.33595431118308383
100% Corpus,2,asymmetric,0.31,0.3019274320310564
100% Corpus,2,asymmetric,0.61,0.3146122952199417
100% Corpus,2,asymmetric,0.9099999999999999,0.3824004424606041
100% Corpus,2,asymmetric,symmetric,0.30788665004183224
100% Corpus,3,0.01,0.01,0.31307773649600873
100% Corpus,3,0.01,0.31,0.33873739544216086
100% Corpus,3,0.01,0.61,0.3066457879680577
100% Corpus,3,0.01,0.9099999999999999,0.34510956038834695
100% Corpus,3,0.01,symmetric,0.3106860155298409
100% Corpus,3,0.31,0.01,0.31526630253473886
100% Corpus,3,0.31,0.31,0.3046435343744133
100% Corpus,3,0.31,0.61,0.3338492403971152
100% Corpus,3,0.31,0.9099999999999999,0.34113781948499283
100% Corpus,3,0.31,symmetric,0.30416829890878866
100% Corpus,3,0.61,0.01,0.32883955381434876
100% Corpus,3,0.61,0.31,0.30715105773366175
100% Corpus,3,0.61,0.61,0.31815552723210166
100% Corpus,3,0.61,0.9099999999999999,0.3535091139925152
100% Corpus,3,0.61,symmetric,0.3069138574850962
100% Corpus,3,0.9099999999999999,0.01,0.31590940356409475
100% Corpus,3,0.9099999999999999,0.31,0.30809861116149073
100% Corpus,3,0.9099999999999999,0.61,0.3334525025843312
100% Corpus,3,0.9099999999999999,0.9099999999999999,0.3511594108208686
100% Corpus,3,0.9099999999999999,symmetric,0.3242632429612793
100% Corpus,3,symmetric,0.01,0.316384562075889
100% Corpus,3,symmetric,0.31,0.308598165333109
100% Corpus,3,symmetric,0.61,0.3338492403971152
100% Corpus,3,symmetric,0.9099999999999999,0.32909832945848355
100% Corpus,3,symmetric,symmetric,0.3112421269187426
100% Corpus,3,asymmetric,0.01,0.29797325632241406
100% Corpus,3,asymmetric,0.31,0.27000828468451754
100% Corpus,3,asymmetric,0.61,0.36179348325086336
100% Corpus,3,asymmetric,0.9099999999999999,0.36371456152465287
100% Corpus,3,asymmetric,symmetric,0.2633118932538285
100% Corpus,4,0.01,0.01,0.3527701680359943
100% Corpus,4,0.01,0.31,0.3273343306138171
100% Corpus,4,0.01,0.61,0.3261823828256514
100% Corpus,4,0.01,0.9099999999999999,0.3650203933322611
100% Corpus,4,0.01,symmetric,0.3373409576229308
100% Corpus,4,0.31,0.01,0.3396040552912201
100% Corpus,4,0.31,0.31,0.34845344012938373
100% Corpus,4,0.31,0.61,0.3489226355835675
100% Corpus,4,0.31,0.9099999999999999,0.365543441205175
100% Corpus,4,0.31,symmetric,0.3399912665459025
100% Corpus,4,0.61,0.01,0.35394085858276053
100% Corpus,4,0.61,0.31,0.32257319072991136
100% Corpus,4,0.61,0.61,0.33279678329035556
100% Corpus,4,0.61,0.9099999999999999,0.36066791746162097
100% Corpus,4,0.61,symmetric,0.3228770847954097
100% Corpus,4,0.9099999999999999,0.01,0.3202252976256188
100% Corpus,4,0.9099999999999999,0.31,0.3278313439695796
100% Corpus,4,0.9099999999999999,0.61,0.3426361007142694
100% Corpus,4,0.9099999999999999,0.9099999999999999,0.3929464461604874
100% Corpus,4,0.9099999999999999,symmetric,0.2996378331964577
100% Corpus,4,symmetric,0.01,0.35273204272500924
100% Corpus,4,symmetric,0.31,0.35079305241004993
100% Corpus,4,symmetric,0.61,0.35042276404635286
100% Corpus,4,symmetric,0.9099999999999999,0.3636858356108301
100% Corpus,4,symmetric,symmetric,0.3500965276329777
100% Corpus,4,asymmetric,0.01,0.32826557007640755
100% Corpus,4,asymmetric,0.31,0.3077431976011864
100% Corpus,4,asymmetric,0.61,0.38335760915618516
100% Corpus,4,asymmetric,0.9099999999999999,0.37873225975394276
100% Corpus,4,asymmetric,symmetric,0.30095258174665335
100% Corpus,5,0.01,0.01,0.34479382128311664
100% Corpus,5,0.01,0.31,0.3438490072365852
100% Corpus,5,0.01,0.61,0.35520734588750724
100% Corpus,5,0.01,0.9099999999999999,0.3331538118030644
100% Corpus,5,0.01,symmetric,0.32026110086997994
100% Corpus,5,0.31,0.01,0.3835248071679647
100% Corpus,5,0.31,0.31,0.37890641855089563
100% Corpus,5,0.31,0.61,0.3737114663876015
100% Corpus,5,0.31,0.9099999999999999,0.36819602599513057
100% Corpus,5,0.31,symmetric,0.3610333068193154
100% Corpus,5,0.61,0.01,0.352161678777814
100% Corpus,5,0.61,0.31,0.3479531962511981
100% Corpus,5,0.61,0.61,0.3594220798968018
100% Corpus,5,0.61,0.9099999999999999,0.3612622387359787
100% Corpus,5,0.61,symmetric,0.33982354412103877
100% Corpus,5,0.9099999999999999,0.01,0.36206490756697335
100% Corpus,5,0.9099999999999999,0.31,0.35007174768917204
100% Corpus,5,0.9099999999999999,0.61,0.3659208489890357
100% Corpus,5,0.9099999999999999,0.9099999999999999,0.3849677583351294
100% Corpus,5,0.9099999999999999,symmetric,0.3554055790984464
100% Corpus,5,symmetric,0.01,0.3977287436536099
100% Corpus,5,symmetric,0.31,0.34501065628650723
100% Corpus,5,symmetric,0.61,0.3690805384899293
100% Corpus,5,symmetric,0.9099999999999999,0.3855941152715745
100% Corpus,5,symmetric,symmetric,0.3912578507318334
100% Corpus,5,asymmetric,0.01,0.3093548974153735
100% Corpus,5,asymmetric,0.31,0.32684093928765257
100% Corpus,5,asymmetric,0.61,0.37634647192096027
100% Corpus,5,asymmetric,0.9099999999999999,0.3980628319546483
100% Corpus,5,asymmetric,symmetric,0.33465144371648714
100% Corpus,6,0.01,0.01,0.3515457003651284
100% Corpus,6,0.01,0.31,0.3631252112833656
100% Corpus,6,0.01,0.61,0.37315824002005793
100% Corpus,6,0.01,0.9099999999999999,0.3841889091307385
100% Corpus,6,0.01,symmetric,0.36039149629092826
100% Corpus,6,0.31,0.01,0.36068479765148403
100% Corpus,6,0.31,0.31,0.3827411131987746
100% Corpus,6,0.31,0.61,0.39382401572181386
100% Corpus,6,0.31,0.9099999999999999,0.41873276192045156
100% Corpus,6,0.31,symmetric,0.3677555187391404
100% Corpus,6,0.61,0.01,0.3616663792259333
100% Corpus,6,0.61,0.31,0.35910190794572855
100% Corpus,6,0.61,0.61,0.3610243445597809
100% Corpus,6,0.61,0.9099999999999999,0.37498206758739333
100% Corpus,6,0.61,symmetric,0.36219602259869227
100% Corpus,6,0.9099999999999999,0.01,0.36088426738372853
100% Corpus,6,0.9099999999999999,0.31,0.36185663835265364
100% Corpus,6,0.9099999999999999,0.61,0.3582622173302776
100% Corpus,6,0.9099999999999999,0.9099999999999999,0.3848409339213574
100% Corpus,6,0.9099999999999999,symmetric,0.3663827703355311
100% Corpus,6,symmetric,0.01,0.3477742265274728
100% Corpus,6,symmetric,0.31,0.3760443505771572
100% Corpus,6,symmetric,0.61,0.3987568420057172
100% Corpus,6,symmetric,0.9099999999999999,0.41140716937771776
100% Corpus,6,symmetric,symmetric,0.3509600046122238
100% Corpus,6,asymmetric,0.01,0.38203081801597366
100% Corpus,6,asymmetric,0.31,0.32919171105183126
100% Corpus,6,asymmetric,0.61,0.36517860572234145
100% Corpus,6,asymmetric,0.9099999999999999,0.37765635531539204
100% Corpus,6,asymmetric,symmetric,0.36824641056971813
100% Corpus,7,0.01,0.01,0.39168582060113294
100% Corpus,7,0.01,0.31,0.35411470729808275
100% Corpus,7,0.01,0.61,0.33443275547450874
100% Corpus,7,0.01,0.9099999999999999,0.35678726059126165
100% Corpus,7,0.01,symmetric,0.347443584140529
100% Corpus,7,0.31,0.01,0.39107495927691094
100% Corpus,7,0.31,0.31,0.3485325998092036
100% Corpus,7,0.31,0.61,0.3692671491615958
100% Corpus,7,0.31,0.9099999999999999,0.36939054297325224
100% Corpus,7,0.31,symmetric,0.35526833586935497
100% Corpus,7,0.61,0.01,0.3437402282298621
100% Corpus,7,0.61,0.31,0.3669898422351686
100% Corpus,7,0.61,0.61,0.334775298926845
100% Corpus,7,0.61,0.9099999999999999,0.3689379438822518
100% Corpus,7,0.61,symmetric,0.34303489319929514
100% Corpus,7,0.9099999999999999,0.01,0.3409891788211871
100% Corpus,7,0.9099999999999999,0.31,0.3495569225996496
100% Corpus,7,0.9099999999999999,0.61,0.38099019383405136
100% Corpus,7,0.9099999999999999,0.9099999999999999,0.38417560251153066
100% Corpus,7,0.9099999999999999,symmetric,0.3341917581835088
100% Corpus,7,symmetric,0.01,0.3869398203919338
100% Corpus,7,symmetric,0.31,0.35585519589907083
100% Corpus,7,symmetric,0.61,0.3529971088053134
100% Corpus,7,symmetric,0.9099999999999999,0.3752377084993338
100% Corpus,7,symmetric,symmetric,0.3477838392046612
100% Corpus,7,asymmetric,0.01,0.35782014993633776
100% Corpus,7,asymmetric,0.31,0.3420863197804304
100% Corpus,7,asymmetric,0.61,0.3746513348047128
100% Corpus,7,asymmetric,0.9099999999999999,0.4356257118017801
100% Corpus,7,asymmetric,symmetric,0.36613883552612875
100% Corpus,8,0.01,0.01,0.35828793344346604
100% Corpus,8,0.01,0.31,0.3433871115810576
100% Corpus,8,0.01,0.61,0.3590994145313389
100% Corpus,8,0.01,0.9099999999999999,0.3505529325287813
100% Corpus,8,0.01,symmetric,0.36134736713159066
100% Corpus,8,0.31,0.01,0.35299847562416103
100% Corpus,8,0.31,0.31,0.3409573177779519
100% Corpus,8,0.31,0.61,0.3809742192451865
100% Corpus,8,0.31,0.9099999999999999,0.3739216350767644
100% Corpus,8,0.31,symmetric,0.34089497469986113
100% Corpus,8,0.61,0.01,0.34656736944302635
100% Corpus,8,0.61,0.31,0.3602838647453792
100% Corpus,8,0.61,0.61,0.3544612391296704
100% Corpus,8,0.61,0.9099999999999999,0.3962708983015296
100% Corpus,8,0.61,symmetric,0.34344689708039977
100% Corpus,8,0.9099999999999999,0.01,0.3563069619533491
100% Corpus,8,0.9099999999999999,0.31,0.35836027271454396
100% Corpus,8,0.9099999999999999,0.61,0.39486245470073655
100% Corpus,8,0.9099999999999999,0.9099999999999999,0.38899480934926667
100% Corpus,8,0.9099999999999999,symmetric,0.3433602738310148
100% Corpus,8,symmetric,0.01,0.3602657572326792
100% Corpus,8,symmetric,0.31,0.3661199025898993
100% Corpus,8,symmetric,0.61,0.3662239950168289
100% Corpus,8,symmetric,0.9099999999999999,0.39266377913642475
100% Corpus,8,symmetric,symmetric,0.3545672670593434
100% Corpus,8,asymmetric,0.01,0.3657649614282775
100% Corpus,8,asymmetric,0.31,0.3571683623170268
100% Corpus,8,asymmetric,0.61,0.4005674632104296
100% Corpus,8,asymmetric,0.9099999999999999,0.36107788236454397
100% Corpus,8,asymmetric,symmetric,0.3727321796443286
100% Corpus,9,0.01,0.01,0.3519695841813308
100% Corpus,9,0.01,0.31,0.35900453564042867
100% Corpus,9,0.01,0.61,0.3806858127532341
100% Corpus,9,0.01,0.9099999999999999,0.3809210609793268
100% Corpus,9,0.01,symmetric,0.3578694591192081
100% Corpus,9,0.31,0.01,0.3501669177202151
100% Corpus,9,0.31,0.31,0.35394572526129553
100% Corpus,9,0.31,0.61,0.3694381644397374
100% Corpus,9,0.31,0.9099999999999999,0.4240670809947238
