Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,5,symmetric,0.31,0.2540483407536447
75% Corpus,5,symmetric,0.61,0.26920087952922983
75% Corpus,5,symmetric,0.9099999999999999,0.2533387149545244
75% Corpus,5,symmetric,symmetric,0.28638857653049454
75% Corpus,5,asymmetric,0.01,0.27162396805526934
75% Corpus,5,asymmetric,0.31,0.3453727363633944
75% Corpus,5,asymmetric,0.61,0.446027279152891
75% Corpus,5,asymmetric,0.9099999999999999,0.42113362209244165
75% Corpus,5,asymmetric,symmetric,0.3160905382813517
75% Corpus,6,0.01,0.01,0.29793802915774104
75% Corpus,6,0.01,0.31,0.31260036182713463
75% Corpus,6,0.01,0.61,0.2853928263600727
75% Corpus,6,0.01,0.9099999999999999,0.28685841458191297
75% Corpus,6,0.01,symmetric,0.28331307785960735
75% Corpus,6,0.31,0.01,0.2782365910781959
75% Corpus,6,0.31,0.31,0.3007410316920794
75% Corpus,6,0.31,0.61,0.29488738649504115
75% Corpus,6,0.31,0.9099999999999999,0.3092785266914121
75% Corpus,6,0.31,symmetric,0.29366251021595347
75% Corpus,6,0.61,0.01,0.2897940801631294
75% Corpus,6,0.61,0.31,0.28385033317582614
75% Corpus,6,0.61,0.61,0.2791534075951027
75% Corpus,6,0.61,0.9099999999999999,0.2920571442647751
75% Corpus,6,0.61,symmetric,0.28341269730364926
75% Corpus,6,0.9099999999999999,0.01,0.27454242057503725
75% Corpus,6,0.9099999999999999,0.31,0.2745985469726579
75% Corpus,6,0.9099999999999999,0.61,0.27930174936118135
75% Corpus,6,0.9099999999999999,0.9099999999999999,0.34489808413158984
75% Corpus,6,0.9099999999999999,symmetric,0.2662398885806602
75% Corpus,6,symmetric,0.01,0.25168343705379287
75% Corpus,6,symmetric,0.31,0.28024471076253116
75% Corpus,6,symmetric,0.61,0.27533030716993684
75% Corpus,6,symmetric,0.9099999999999999,0.27628225000060785
75% Corpus,6,symmetric,symmetric,0.2774813392065272
75% Corpus,6,asymmetric,0.01,0.2826151201527002
75% Corpus,6,asymmetric,0.31,0.33131194329958835
75% Corpus,6,asymmetric,0.61,0.43603480099602737
75% Corpus,6,asymmetric,0.9099999999999999,0.6023657212511173
75% Corpus,6,asymmetric,symmetric,0.4368224177862699
75% Corpus,7,0.01,0.01,0.28648006398256215
75% Corpus,7,0.01,0.31,0.27499031207661845
75% Corpus,7,0.01,0.61,0.2740739198999665
75% Corpus,7,0.01,0.9099999999999999,0.3216180751425873
75% Corpus,7,0.01,symmetric,0.2793289258169253
75% Corpus,7,0.31,0.01,0.3042119676267853
75% Corpus,7,0.31,0.31,0.3025566740392619
75% Corpus,7,0.31,0.61,0.3202971603984844
75% Corpus,7,0.31,0.9099999999999999,0.34927886871839703
75% Corpus,7,0.31,symmetric,0.28281683016789
75% Corpus,7,0.61,0.01,0.27816764800414207
75% Corpus,7,0.61,0.31,0.29643809689295914
75% Corpus,7,0.61,0.61,0.3079515636817792
75% Corpus,7,0.61,0.9099999999999999,0.32144698317846887
75% Corpus,7,0.61,symmetric,0.28845709712552703
75% Corpus,7,0.9099999999999999,0.01,0.26604288898398576
75% Corpus,7,0.9099999999999999,0.31,0.27684651562881885
75% Corpus,7,0.9099999999999999,0.61,0.2796128661716223
75% Corpus,7,0.9099999999999999,0.9099999999999999,0.271463955999188
75% Corpus,7,0.9099999999999999,symmetric,0.26494340101206515
75% Corpus,7,symmetric,0.01,0.29087816848633274
75% Corpus,7,symmetric,0.31,0.28821833740935787
75% Corpus,7,symmetric,0.61,0.3066991646723003
75% Corpus,7,symmetric,0.9099999999999999,0.3047682967129564
75% Corpus,7,symmetric,symmetric,0.2997871147846211
75% Corpus,7,asymmetric,0.01,0.3248434870653622
75% Corpus,7,asymmetric,0.31,0.40227742065259553
75% Corpus,7,asymmetric,0.61,0.4753653925958335
75% Corpus,7,asymmetric,0.9099999999999999,0.43723377540622577
75% Corpus,7,asymmetric,symmetric,0.4148591271457004
75% Corpus,8,0.01,0.01,0.27588818619106725
75% Corpus,8,0.01,0.31,0.3224026132085947
75% Corpus,8,0.01,0.61,0.324633356845218
75% Corpus,8,0.01,0.9099999999999999,0.4379384548629369
75% Corpus,8,0.01,symmetric,0.3089270429014318
75% Corpus,8,0.31,0.01,0.2966888593851902
75% Corpus,8,0.31,0.31,0.29918888331618565
75% Corpus,8,0.31,0.61,0.3568076872932988
75% Corpus,8,0.31,0.9099999999999999,0.3847925110693574
75% Corpus,8,0.31,symmetric,0.2981964987494373
75% Corpus,8,0.61,0.01,0.2864370988212722
75% Corpus,8,0.61,0.31,0.3003835357981697
75% Corpus,8,0.61,0.61,0.37208903432642165
75% Corpus,8,0.61,0.9099999999999999,0.33667997714220926
75% Corpus,8,0.61,symmetric,0.28930256128405796
75% Corpus,8,0.9099999999999999,0.01,0.2765344540255036
75% Corpus,8,0.9099999999999999,0.31,0.28426102567391853
75% Corpus,8,0.9099999999999999,0.61,0.2938949553512932
75% Corpus,8,0.9099999999999999,0.9099999999999999,0.27745789454809905
75% Corpus,8,0.9099999999999999,symmetric,0.29159663188559937
75% Corpus,8,symmetric,0.01,0.27952528974974733
75% Corpus,8,symmetric,0.31,0.33144969445950967
75% Corpus,8,symmetric,0.61,0.30415659671201645
75% Corpus,8,symmetric,0.9099999999999999,0.33377496479847524
75% Corpus,8,symmetric,symmetric,0.30417151247237156
75% Corpus,8,asymmetric,0.01,0.3190959342071453
75% Corpus,8,asymmetric,0.31,0.4012045342459598
75% Corpus,8,asymmetric,0.61,0.42324678425262335
75% Corpus,8,asymmetric,0.9099999999999999,0.4987241274451899
75% Corpus,8,asymmetric,symmetric,0.3954964715946347
75% Corpus,9,0.01,0.01,0.27158713716001487
75% Corpus,9,0.01,0.31,0.2792624989547714
75% Corpus,9,0.01,0.61,0.3118342092042378
75% Corpus,9,0.01,0.9099999999999999,0.35053599364505345
75% Corpus,9,0.01,symmetric,0.28500612789710433
75% Corpus,9,0.31,0.01,0.2849392466405056
75% Corpus,9,0.31,0.31,0.29831615102651166
75% Corpus,9,0.31,0.61,0.3914019527553423
75% Corpus,9,0.31,0.9099999999999999,0.3629475572296983
75% Corpus,9,0.31,symmetric,0.2965704626982263
75% Corpus,9,0.61,0.01,0.2847910580954649
75% Corpus,9,0.61,0.31,0.3212294005466059
75% Corpus,9,0.61,0.61,0.3617114099147151
75% Corpus,9,0.61,0.9099999999999999,0.32954071489503584
75% Corpus,9,0.61,symmetric,0.2759575856711792
75% Corpus,9,0.9099999999999999,0.01,0.2855292606153246
75% Corpus,9,0.9099999999999999,0.31,0.2819493298840005
75% Corpus,9,0.9099999999999999,0.61,0.28609892333010367
75% Corpus,9,0.9099999999999999,0.9099999999999999,0.2896978336445586
75% Corpus,9,0.9099999999999999,symmetric,0.2936222828405191
75% Corpus,9,symmetric,0.01,0.260243456614613
75% Corpus,9,symmetric,0.31,0.2681479185604896
75% Corpus,9,symmetric,0.61,0.30585986284250577
75% Corpus,9,symmetric,0.9099999999999999,0.37821337140376726
75% Corpus,9,symmetric,symmetric,0.2637538851858047
75% Corpus,9,asymmetric,0.01,0.290482813054705
75% Corpus,9,asymmetric,0.31,0.38475139028173466
75% Corpus,9,asymmetric,0.61,0.44483475772937286
75% Corpus,9,asymmetric,0.9099999999999999,0.44241191355777754
75% Corpus,9,asymmetric,symmetric,0.4070503438796824
75% Corpus,10,0.01,0.01,0.26574942503880566
75% Corpus,10,0.01,0.31,0.28597746480988445
75% Corpus,10,0.01,0.61,0.3392184173512431
75% Corpus,10,0.01,0.9099999999999999,0.4010830802898466
75% Corpus,10,0.01,symmetric,0.29214280815037863
75% Corpus,10,0.31,0.01,0.28965763728905985
75% Corpus,10,0.31,0.31,0.3440393011909696
75% Corpus,10,0.31,0.61,0.3238861491088666
75% Corpus,10,0.31,0.9099999999999999,0.31128090972690814
75% Corpus,10,0.31,symmetric,0.30428167618490126
75% Corpus,10,0.61,0.01,0.30225242402629465
75% Corpus,10,0.61,0.31,0.3317965947218393
75% Corpus,10,0.61,0.61,0.37233211118608056
75% Corpus,10,0.61,0.9099999999999999,0.3745865467195548
75% Corpus,10,0.61,symmetric,0.2876853054841179
75% Corpus,10,0.9099999999999999,0.01,0.3076877812526503
75% Corpus,10,0.9099999999999999,0.31,0.3056960451445908
75% Corpus,10,0.9099999999999999,0.61,0.2804294593996536
75% Corpus,10,0.9099999999999999,0.9099999999999999,0.29177495111584695
75% Corpus,10,0.9099999999999999,symmetric,0.2837000084354532
75% Corpus,10,symmetric,0.01,0.29788604224747484
75% Corpus,10,symmetric,0.31,0.3194673817231906
75% Corpus,10,symmetric,0.61,0.3577435620671349
75% Corpus,10,symmetric,0.9099999999999999,0.41974615086131345
75% Corpus,10,symmetric,symmetric,0.3454384300723261
75% Corpus,10,asymmetric,0.01,0.3258187154126143
75% Corpus,10,asymmetric,0.31,0.37241939357555026
75% Corpus,10,asymmetric,0.61,0.38214170226462235
75% Corpus,10,asymmetric,0.9099999999999999,0.3596538446052958
75% Corpus,10,asymmetric,symmetric,0.394392199447963
100% Corpus,2,0.01,0.01,0.23150865281091
100% Corpus,2,0.01,0.31,0.23733930239599305
100% Corpus,2,0.01,0.61,0.24542281412307637
100% Corpus,2,0.01,0.9099999999999999,0.24048271505097557
100% Corpus,2,0.01,symmetric,0.24195240714200522
100% Corpus,2,0.31,0.01,0.23011254967346417
100% Corpus,2,0.31,0.31,0.23343557998980408
100% Corpus,2,0.31,0.61,0.23343557998980408
100% Corpus,2,0.31,0.9099999999999999,0.23011254967346415
100% Corpus,2,0.31,symmetric,0.2334355799898041
100% Corpus,2,0.61,0.01,0.24163306963474662
100% Corpus,2,0.61,0.31,0.23344590952804428
100% Corpus,2,0.61,0.61,0.23344590952804423
100% Corpus,2,0.61,0.9099999999999999,0.23614739664384055
100% Corpus,2,0.61,symmetric,0.23344590952804428
100% Corpus,2,0.9099999999999999,0.01,0.24163306963474665
100% Corpus,2,0.9099999999999999,0.31,0.23871893580208467
100% Corpus,2,0.9099999999999999,0.61,0.23344590952804428
100% Corpus,2,0.9099999999999999,0.9099999999999999,0.23344590952804428
100% Corpus,2,0.9099999999999999,symmetric,0.23344590952804428
100% Corpus,2,symmetric,0.01,0.23344590952804428
100% Corpus,2,symmetric,0.31,0.23344590952804425
100% Corpus,2,symmetric,0.61,0.23344590952804428
100% Corpus,2,symmetric,0.9099999999999999,0.23344590952804428
100% Corpus,2,symmetric,symmetric,0.23344590952804425
100% Corpus,2,asymmetric,0.01,0.2824331104459387
100% Corpus,2,asymmetric,0.31,0.28929668669342395
100% Corpus,2,asymmetric,0.61,0.2695111535448141
100% Corpus,2,asymmetric,0.9099999999999999,0.3273853355548556
100% Corpus,2,asymmetric,symmetric,0.2588758992765543
100% Corpus,3,0.01,0.01,0.23939628012867661
100% Corpus,3,0.01,0.31,0.24030637177024858
100% Corpus,3,0.01,0.61,0.23844827920068493
100% Corpus,3,0.01,0.9099999999999999,0.24821247926860232
100% Corpus,3,0.01,symmetric,0.2393346774928166
100% Corpus,3,0.31,0.01,0.23928405984687343
100% Corpus,3,0.31,0.31,0.24822916416639518
100% Corpus,3,0.31,0.61,0.24677791621740786
100% Corpus,3,0.31,0.9099999999999999,0.24618479036440624
100% Corpus,3,0.31,symmetric,0.24948026150559
100% Corpus,3,0.61,0.01,0.26218566537748283
100% Corpus,3,0.61,0.31,0.2571560730191288
100% Corpus,3,0.61,0.61,0.2619438827805834
100% Corpus,3,0.61,0.9099999999999999,0.26124973883307895
100% Corpus,3,0.61,symmetric,0.26096221348094817
100% Corpus,3,0.9099999999999999,0.01,0.24396906157844092
100% Corpus,3,0.9099999999999999,0.31,0.2606021917667436
100% Corpus,3,0.9099999999999999,0.61,0.2620377868811327
100% Corpus,3,0.9099999999999999,0.9099999999999999,0.26891687189525576
100% Corpus,3,0.9099999999999999,symmetric,0.2618053891673642
100% Corpus,3,symmetric,0.01,0.2374980010775425
100% Corpus,3,symmetric,0.31,0.24909383566459267
100% Corpus,3,symmetric,0.61,0.25328340681079525
100% Corpus,3,symmetric,0.9099999999999999,0.24618479036440624
100% Corpus,3,symmetric,symmetric,0.24822916416639518
100% Corpus,3,asymmetric,0.01,0.2556166131817687
100% Corpus,3,asymmetric,0.31,0.298643659588074
100% Corpus,3,asymmetric,0.61,0.4004728448170305
100% Corpus,3,asymmetric,0.9099999999999999,0.4061956176572741
100% Corpus,3,asymmetric,symmetric,0.30339089194758556
100% Corpus,4,0.01,0.01,0.252116296241869
100% Corpus,4,0.01,0.31,0.2464877971097406
100% Corpus,4,0.01,0.61,0.2479789792973359
100% Corpus,4,0.01,0.9099999999999999,0.2565635831153413
100% Corpus,4,0.01,symmetric,0.25621210682285456
100% Corpus,4,0.31,0.01,0.25597950666776914
100% Corpus,4,0.31,0.31,0.2603829058327083
100% Corpus,4,0.31,0.61,0.2626051805074058
100% Corpus,4,0.31,0.9099999999999999,0.25399219315668625
100% Corpus,4,0.31,symmetric,0.26100099191186865
100% Corpus,4,0.61,0.01,0.2518022441905462
100% Corpus,4,0.61,0.31,0.26986787023977377
100% Corpus,4,0.61,0.61,0.27878858813352636
100% Corpus,4,0.61,0.9099999999999999,0.27829993449489465
100% Corpus,4,0.61,symmetric,0.26674360959524646
100% Corpus,4,0.9099999999999999,0.01,0.25960565392332846
100% Corpus,4,0.9099999999999999,0.31,0.26296316712705287
100% Corpus,4,0.9099999999999999,0.61,0.2662796967982756
100% Corpus,4,0.9099999999999999,0.9099999999999999,0.2802448120669542
100% Corpus,4,0.9099999999999999,symmetric,0.26937263584176074
100% Corpus,4,symmetric,0.01,0.2583998402855758
100% Corpus,4,symmetric,0.31,0.25882369039559733
100% Corpus,4,symmetric,0.61,0.24468947854807724
100% Corpus,4,symmetric,0.9099999999999999,0.24106730340262703
100% Corpus,4,symmetric,symmetric,0.261375189506493
100% Corpus,4,asymmetric,0.01,0.24902128768061155
100% Corpus,4,asymmetric,0.31,0.41683211673685133
100% Corpus,4,asymmetric,0.61,0.5272653589185656
100% Corpus,4,asymmetric,0.9099999999999999,0.548530537309322
100% Corpus,4,asymmetric,symmetric,0.29734033297741447
100% Corpus,5,0.01,0.01,0.26866674181303096
100% Corpus,5,0.01,0.31,0.25414628843761305
100% Corpus,5,0.01,0.61,0.26906761933050466
100% Corpus,5,0.01,0.9099999999999999,0.254869828052085
100% Corpus,5,0.01,symmetric,0.262581656434817
100% Corpus,5,0.31,0.01,0.2727670875577021
100% Corpus,5,0.31,0.31,0.28463561532648246
100% Corpus,5,0.31,0.61,0.25717549788550864
100% Corpus,5,0.31,0.9099999999999999,0.2970141064928831
100% Corpus,5,0.31,symmetric,0.28134794740427765
100% Corpus,5,0.61,0.01,0.2667014215979337
100% Corpus,5,0.61,0.31,0.2566032103282074
100% Corpus,5,0.61,0.61,0.3073875892029722
100% Corpus,5,0.61,0.9099999999999999,0.3256364522808734
100% Corpus,5,0.61,symmetric,0.26702270984707005
100% Corpus,5,0.9099999999999999,0.01,0.27667988362774776
100% Corpus,5,0.9099999999999999,0.31,0.2653172239107803
100% Corpus,5,0.9099999999999999,0.61,0.27313146857635046
100% Corpus,5,0.9099999999999999,0.9099999999999999,0.33362891566161673
100% Corpus,5,0.9099999999999999,symmetric,0.2664397617423123
100% Corpus,5,symmetric,0.01,0.2799594553730665
100% Corpus,5,symmetric,0.31,0.27240847832550624
100% Corpus,5,symmetric,0.61,0.259341993825816
100% Corpus,5,symmetric,0.9099999999999999,0.2561665320432345
100% Corpus,5,symmetric,symmetric,0.271314553496956
100% Corpus,5,asymmetric,0.01,0.24933479865673958
100% Corpus,5,asymmetric,0.31,0.446543843162548
100% Corpus,5,asymmetric,0.61,0.5478866528525597
100% Corpus,5,asymmetric,0.9099999999999999,0.5424817440235163
100% Corpus,5,asymmetric,symmetric,0.35125682779936296
100% Corpus,6,0.01,0.01,0.2524802721569875
100% Corpus,6,0.01,0.31,0.2544411472923071
100% Corpus,6,0.01,0.61,0.25260698499482465
100% Corpus,6,0.01,0.9099999999999999,0.28566581505191585
100% Corpus,6,0.01,symmetric,0.2637940269789156
100% Corpus,6,0.31,0.01,0.25534289193686727
100% Corpus,6,0.31,0.31,0.28973408344059437
100% Corpus,6,0.31,0.61,0.26948389066284134
100% Corpus,6,0.31,0.9099999999999999,0.32268921037031234
100% Corpus,6,0.31,symmetric,0.26590691282256634
100% Corpus,6,0.61,0.01,0.27749240852835166
100% Corpus,6,0.61,0.31,0.3113754386416226
100% Corpus,6,0.61,0.61,0.3085333311981698
100% Corpus,6,0.61,0.9099999999999999,0.377771124507835
100% Corpus,6,0.61,symmetric,0.28205752559208247
100% Corpus,6,0.9099999999999999,0.01,0.2698698093876705
100% Corpus,6,0.9099999999999999,0.31,0.28403177436696747
100% Corpus,6,0.9099999999999999,0.61,0.32863570669223025
100% Corpus,6,0.9099999999999999,0.9099999999999999,0.3505735401597418
100% Corpus,6,0.9099999999999999,symmetric,0.2731926092948383
100% Corpus,6,symmetric,0.01,0.25588070398030877
100% Corpus,6,symmetric,0.31,0.2800387823008727
100% Corpus,6,symmetric,0.61,0.26083736163549087
100% Corpus,6,symmetric,0.9099999999999999,0.28174619303008386
100% Corpus,6,symmetric,symmetric,0.2624949884100918
100% Corpus,6,asymmetric,0.01,0.2896957373347244
100% Corpus,6,asymmetric,0.31,0.4810175272325528
100% Corpus,6,asymmetric,0.61,0.4544779911988516
100% Corpus,6,asymmetric,0.9099999999999999,0.4958866496980701
100% Corpus,6,asymmetric,symmetric,0.35130389519071875
100% Corpus,7,0.01,0.01,0.2747232334064665
100% Corpus,7,0.01,0.31,0.26427519032307345
100% Corpus,7,0.01,0.61,0.2693289428797773
100% Corpus,7,0.01,0.9099999999999999,0.32137466330877634
100% Corpus,7,0.01,symmetric,0.2664250678600662
100% Corpus,7,0.31,0.01,0.2740404585182123
100% Corpus,7,0.31,0.31,0.27737183360474243
100% Corpus,7,0.31,0.61,0.315591800654529
100% Corpus,7,0.31,0.9099999999999999,0.3955976661157369
100% Corpus,7,0.31,symmetric,0.2643106743139476
100% Corpus,7,0.61,0.01,0.26607057982225124
100% Corpus,7,0.61,0.31,0.29858192420046953
100% Corpus,7,0.61,0.61,0.35931429083946004
100% Corpus,7,0.61,0.9099999999999999,0.44008705505130885
100% Corpus,7,0.61,symmetric,0.29231070836420675
100% Corpus,7,0.9099999999999999,0.01,0.2844045397037917
100% Corpus,7,0.9099999999999999,0.31,0.2938889241832559
100% Corpus,7,0.9099999999999999,0.61,0.33459763974118495
100% Corpus,7,0.9099999999999999,0.9099999999999999,0.35971258075221846
100% Corpus,7,0.9099999999999999,symmetric,0.2616558656671536
100% Corpus,7,symmetric,0.01,0.2731062862107287
100% Corpus,7,symmetric,0.31,0.27995501257615857
100% Corpus,7,symmetric,0.61,0.328849686883839
100% Corpus,7,symmetric,0.9099999999999999,0.35901982050575487
100% Corpus,7,symmetric,symmetric,0.2835301676184098
100% Corpus,7,asymmetric,0.01,0.3024042971843331
100% Corpus,7,asymmetric,0.31,0.47922572104251165
100% Corpus,7,asymmetric,0.61,0.4523148569698856
100% Corpus,7,asymmetric,0.9099999999999999,0.4328944285880878
100% Corpus,7,asymmetric,symmetric,0.3715492926239121
100% Corpus,8,0.01,0.01,0.28334575602227047
100% Corpus,8,0.01,0.31,0.27916783804712786
100% Corpus,8,0.01,0.61,0.36523504906440035
100% Corpus,8,0.01,0.9099999999999999,0.43683277377694374
100% Corpus,8,0.01,symmetric,0.2883598015641746
100% Corpus,8,0.31,0.01,0.2783583267995677
100% Corpus,8,0.31,0.31,0.2880099436743331
100% Corpus,8,0.31,0.61,0.3486739527711501
100% Corpus,8,0.31,0.9099999999999999,0.40216743239826114
100% Corpus,8,0.31,symmetric,0.26744668787654435
100% Corpus,8,0.61,0.01,0.28090794959936893
100% Corpus,8,0.61,0.31,0.2855554256222551
100% Corpus,8,0.61,0.61,0.36336655625611014
100% Corpus,8,0.61,0.9099999999999999,0.4495476193931154
100% Corpus,8,0.61,symmetric,0.2894452325371424
100% Corpus,8,0.9099999999999999,0.01,0.2856295595815565
100% Corpus,8,0.9099999999999999,0.31,0.28200280296632774
100% Corpus,8,0.9099999999999999,0.61,0.34482938547131675
100% Corpus,8,0.9099999999999999,0.9099999999999999,0.27017046275347395
100% Corpus,8,0.9099999999999999,symmetric,0.27431698374412655
100% Corpus,8,symmetric,0.01,0.2703116818607597
100% Corpus,8,symmetric,0.31,0.2927343007574857
100% Corpus,8,symmetric,0.61,0.36266977992542027
100% Corpus,8,symmetric,0.9099999999999999,0.4024342749737133
100% Corpus,8,symmetric,symmetric,0.2689142302783172
100% Corpus,8,asymmetric,0.01,0.27194468513628733
100% Corpus,8,asymmetric,0.31,0.5070515997308261
100% Corpus,8,asymmetric,0.61,0.579831537360219
100% Corpus,8,asymmetric,0.9099999999999999,0.4916695450645858
100% Corpus,8,asymmetric,symmetric,0.42471244549115905
100% Corpus,9,0.01,0.01,0.27515879290061207
100% Corpus,9,0.01,0.31,0.2841778885822595
100% Corpus,9,0.01,0.61,0.3067439120197938
100% Corpus,9,0.01,0.9099999999999999,0.37065465611147125
100% Corpus,9,0.01,symmetric,0.277080981526527
100% Corpus,9,0.31,0.01,0.2838429607789126
100% Corpus,9,0.31,0.31,0.32937139099083346
100% Corpus,9,0.31,0.61,0.4148639206446331
100% Corpus,9,0.31,0.9099999999999999,0.4119184408549411
