Validation_Set,Topics,Alpha,Beta,Coherence
100% Corpus,9,0.31,0.9099999999999999,0.3106150074185374
100% Corpus,9,0.31,symmetric,0.2767310316862448
100% Corpus,9,0.61,0.01,0.28975777163039174
100% Corpus,9,0.61,0.31,0.2978560283772442
100% Corpus,9,0.61,0.61,0.333410891469513
100% Corpus,9,0.61,0.9099999999999999,0.31630214489255715
100% Corpus,9,0.61,symmetric,0.2914116197474355
100% Corpus,9,0.9099999999999999,0.01,0.26763865528450365
100% Corpus,9,0.9099999999999999,0.31,0.27581964222923944
100% Corpus,9,0.9099999999999999,0.61,0.2762909893789457
100% Corpus,9,0.9099999999999999,0.9099999999999999,0.26098213645821206
100% Corpus,9,0.9099999999999999,symmetric,0.2583775423402991
100% Corpus,9,symmetric,0.01,0.2910893122007253
100% Corpus,9,symmetric,0.31,0.28344381346772374
100% Corpus,9,symmetric,0.61,0.27911948535854436
100% Corpus,9,symmetric,0.9099999999999999,0.29459085774078125
100% Corpus,9,symmetric,symmetric,0.29454252264287833
100% Corpus,9,asymmetric,0.01,0.2630024243484883
100% Corpus,9,asymmetric,0.31,0.3225382851350037
100% Corpus,9,asymmetric,0.61,0.40522625558203823
100% Corpus,9,asymmetric,0.9099999999999999,0.47498838323465936
100% Corpus,9,asymmetric,symmetric,0.28345691971669723
100% Corpus,10,0.01,0.01,0.29077297565219806
100% Corpus,10,0.01,0.31,0.2702339701066382
100% Corpus,10,0.01,0.61,0.2918163001984523
100% Corpus,10,0.01,0.9099999999999999,0.3019676777975295
100% Corpus,10,0.01,symmetric,0.2893064643695513
100% Corpus,10,0.31,0.01,0.29437059236679836
100% Corpus,10,0.31,0.31,0.29879635944451016
100% Corpus,10,0.31,0.61,0.2999627632606495
100% Corpus,10,0.31,0.9099999999999999,0.3121040406840197
100% Corpus,10,0.31,symmetric,0.2958498838154576
100% Corpus,10,0.61,0.01,0.2902382767732549
100% Corpus,10,0.61,0.31,0.31271885084897005
100% Corpus,10,0.61,0.61,0.30966645095214457
100% Corpus,10,0.61,0.9099999999999999,0.3381847339254108
100% Corpus,10,0.61,symmetric,0.2744158443146547
100% Corpus,10,0.9099999999999999,0.01,0.2794506020802359
100% Corpus,10,0.9099999999999999,0.31,0.3119996988351007
100% Corpus,10,0.9099999999999999,0.61,0.2753330260617065
100% Corpus,10,0.9099999999999999,0.9099999999999999,0.2686869819621541
100% Corpus,10,0.9099999999999999,symmetric,0.26580206446603727
100% Corpus,10,symmetric,0.01,0.29684927894968416
100% Corpus,10,symmetric,0.31,0.30120370473709496
100% Corpus,10,symmetric,0.61,0.29150603414705956
100% Corpus,10,symmetric,0.9099999999999999,0.32952687057201235
100% Corpus,10,symmetric,symmetric,0.2939539471691224
100% Corpus,10,asymmetric,0.01,0.3061327895748097
100% Corpus,10,asymmetric,0.31,0.33488855664511313
100% Corpus,10,asymmetric,0.61,0.4417636283678431
100% Corpus,10,asymmetric,0.9099999999999999,0.47060028090436373
100% Corpus,10,asymmetric,symmetric,0.3179302161389458
